#Planetname | Best Tc | PER[day] | UPER | Tp[JD-2440000] | UTp | e | Ue | OM[deg] | UOM | K[m/s] | UK | gamma[m/s] | Ugamma | dv/dt[m/s/day] | Udv/dt | seTp[JD-2440000]
HD 6434 b | 2456349.3368 | 21.998 | 0.012 | 11490.82 | 0.84 | 0.169 | 0.036 | 156 | 14 | 34.2 | 1.4 | 23022.59 | 0.91 | 0.0 | 0.0 |   11496.6242
#RA | DEC | T14 | UT14 | V
01 04 40.279 | -39 29 12.97 |           NaN |       0.00000 |       7.72000
#Ephemerides calculated on: Tue Feb 12 17:58:53 2013
#Transit date in JD | Uncertainty | Secondary Eclipse in JD | Uncertainty | Transit date and uncertainty in Gregorian | Secondary Eclipse and uncertainty in Gregorian
2456635.30960 |    2.81601 | 2456644.14368 |    2.79887 |      8 December 2013 19:25:49.87 +/-    2 days 19:35: 2.936  |    17 December 2013 15:26:53.68 +/-    2 days 19:10:22.315
2456657.30751 |    2.82845 | 2456666.14158 |    2.81140 |     30 December 2013 19:22:48.94 +/-    2 days 19:52:58.355  |      8 January 2014 15:23:52.76 +/-    2 days 19:28:25.143
2456679.30542 |    2.84095 | 2456688.13949 |    2.82385 |      21 January 2014 19:19:48.02 +/-    2 days 20:10:58.268  |     30 January 2014 15:20:51.83 +/-    2 days 19:46:20.849
2456701.30332 |    2.85337 | 2456710.13739 |    2.83629 |     12 February 2014 19:16:47.09 +/-    2 days 20:28:50.928  |    21 February 2014 15:17:50.91 +/-    2 days 20:04:15.069
2456723.30123 |    2.86578 | 2456732.13530 |    2.84869 |         6 March 2014 19:13:46.17 +/-    2 days 20:46:43.635  |       15 March 2014 15:14:49.98 +/-    2 days 20:22: 6.717
2456745.29913 |    2.87820 | 2456754.13321 |    2.86108 |        28 March 2014 19:10:45.25 +/-    2 days 21:04:36.387  |        6 April 2014 15:11:49.06 +/-    2 days 20:39:57.567
2456767.29704 |    2.89063 | 2456776.13111 |    2.87354 |        19 April 2014 19:07:44.32 +/-    2 days 21:22:30.409  |       28 April 2014 15:08:48.14 +/-    2 days 20:57:54.112
2456789.29495 |    2.90314 | 2456798.12902 |    2.88604 |          11 May 2014 19:04:43.40 +/-    2 days 21:40:30.948  |         20 May 2014 15:05:47.21 +/-    2 days 21:15:54.108
2456811.29285 |    2.91569 | 2456820.12692 |    2.89861 |          2 June 2014 19:01:42.47 +/-    2 days 21:58:35.796  |        11 June 2014 15:02:46.29 +/-    2 days 21:33:59.658
2456833.29076 |    2.92825 | 2456842.12483 |    2.91115 |         24 June 2014 18:58:41.55 +/-    2 days 22:16:40.737  |         3 July 2014 14:59:45.36 +/-    2 days 21:52: 3.036
2456855.28866 |    2.94081 | 2456864.12274 |    2.92348 |         16 July 2014 18:55:40.63 +/-    2 days 22:34:45.771  |        25 July 2014 14:56:44.44 +/-    2 days 22:09:49.049
2456877.28657 |    2.95337 | 2456886.12064 |    2.93590 |        7 August 2014 18:52:39.70 +/-    2 days 22:52:50.896  |      16 August 2014 14:53:43.52 +/-    2 days 22:27:41.774
2456899.28448 |    2.96593 | 2456908.11855 |    2.94841 |       29 August 2014 18:49:38.78 +/-    2 days 23:10:56.113  |    7 September 2014 14:50:42.59 +/-    2 days 22:45:42.245
2456921.28238 |    2.97849 | 2456930.11645 |    2.96091 |    20 September 2014 18:46:37.85 +/-    2 days 23:29: 1.419  |   29 September 2014 14:47:41.67 +/-    2 days 23:03:42.850
2456943.28029 |    2.99108 | 2456952.11436 |    2.97342 |      12 October 2014 18:43:36.93 +/-    2 days 23:47: 9.586  |     21 October 2014 14:44:40.74 +/-    2 days 23:21:43.596
2456965.27819 |    3.00364 | 2456974.11227 |    2.98591 |      3 November 2014 18:40:36.01 +/-    3 days  0:05:14.621  |    12 November 2014 14:41:39.82 +/-    2 days 23:39:42.401
2456987.27610 |    3.01609 | 2456996.11017 |    2.99830 |     25 November 2014 18:37:35.08 +/-    3 days  0:23:10.071  |     4 December 2014 14:38:38.89 +/-    2 days 23:57:32.999
2457009.27401 |    3.02845 | 2457018.10808 |    3.01069 |     17 December 2014 18:34:34.16 +/-    3 days  0:40:58.338  |    26 December 2014 14:35:37.97 +/-    3 days  0:15:23.620
2457031.27191 |    3.04082 | 2457040.10598 |    3.02308 |       8 January 2015 18:31:33.23 +/-    3 days  0:58:46.694  |     17 January 2015 14:32:37.05 +/-    3 days  0:33:14.294
2457053.26982 |    3.05321 | 2457062.10389 |    3.03547 |      30 January 2015 18:28:32.31 +/-    3 days  1:16:37.712  |     8 February 2015 14:29:36.12 +/-    3 days  0:51: 5.021
2457075.26772 |    3.06569 | 2457084.10180 |    3.04788 |     21 February 2015 18:25:31.39 +/-    3 days  1:34:35.506  |        2 March 2015 14:26:35.20 +/-    3 days  1:08:57.070
2457097.26563 |    3.07816 | 2457106.09970 |    3.06029 |        15 March 2015 18:22:30.46 +/-    3 days  1:52:33.349  |       24 March 2015 14:23:34.27 +/-    3 days  1:26:49.231
2457119.26354 |    3.09064 | 2457128.09761 |    3.07270 |         6 April 2015 18:19:29.54 +/-    3 days  2:10:31.414  |       15 April 2015 14:20:33.35 +/-    3 days  1:44:41.440
2457141.26144 |    3.10312 | 2457150.09551 |    3.08511 |        28 April 2015 18:16:28.61 +/-    3 days  2:28:29.559  |          7 May 2015 14:17:32.43 +/-    3 days  2:02:33.694
2457163.25935 |    3.11569 | 2457172.09342 |    3.09754 |          20 May 2015 18:13:27.69 +/-    3 days  2:46:35.641  |         29 May 2015 14:14:31.50 +/-    3 days  2:20:27.310
2457185.25725 |    3.12824 | 2457194.09133 |    3.10999 |         11 June 2015 18:10:26.77 +/-    3 days  3:04:39.889  |        20 June 2015 14:11:30.58 +/-    3 days  2:38:23.107
2457207.25516 |    3.14071 | 2457216.08923 |    3.12244 |          3 July 2015 18:07:25.84 +/-    3 days  3:22:37.721  |        12 July 2015 14:08:29.65 +/-    3 days  2:56:19.005
2457229.25307 |    3.15319 | 2457238.08714 |    3.13484 |         25 July 2015 18:04:24.92 +/-    3 days  3:40:35.591  |       3 August 2015 14:05:28.73 +/-    3 days  3:14:10.185
2457251.25097 |    3.16567 | 2457260.08504 |    3.14725 |       16 August 2015 18:01:23.99 +/-    3 days  3:58:33.497  |      25 August 2015 14:02:27.81 +/-    3 days  3:32: 2.687
2457273.24888 |    3.17814 | 2457282.08295 |    3.15974 |     7 September 2015 17:58:23.07 +/-    3 days  4:16:31.441  |   16 September 2015 13:59:26.88 +/-    3 days  3:50: 1.860
2457295.24678 |    3.19050 | 2457304.08086 |    3.17220 |    29 September 2015 17:55:22.14 +/-    3 days  4:34:19.038  |      8 October 2015 13:56:25.96 +/-    3 days  4:07:57.787
2457317.24469 |    3.20280 | 2457326.07876 |    3.18458 |      21 October 2015 17:52:21.22 +/-    3 days  4:52: 1.586  |     30 October 2015 13:53:25.03 +/-    3 days  4:25:47.847
2457339.24260 |    3.21509 | 2457348.07667 |    3.19695 |     12 November 2015 17:49:20.30 +/-    3 days  5:09:43.902  |    21 November 2015 13:50:24.11 +/-    3 days  4:43:36.895
2457361.24050 |    3.22748 | 2457370.07457 |    3.20934 |      4 December 2015 17:46:19.37 +/-    3 days  5:27:34.516  |    13 December 2015 13:47:23.19 +/-    3 days  5:01:26.693
2457383.23841 |    3.23987 | 2457392.07248 |    3.22168 |     26 December 2015 17:43:18.45 +/-    3 days  5:45:25.172  |      4 January 2016 13:44:22.26 +/-    3 days  5:19:13.192
2457405.23631 |    3.25227 | 2457414.07039 |    3.23397 |      17 January 2016 17:40:17.52 +/-    3 days  6:03:15.869  |     26 January 2016 13:41:21.34 +/-    3 days  5:36:55.392
2457427.23422 |    3.26469 | 2457436.06829 |    3.24619 |      8 February 2016 17:37:16.60 +/-    3 days  6:21: 8.790  |    17 February 2016 13:38:20.41 +/-    3 days  5:54:31.204
2457449.23213 |    3.27718 | 2457458.06620 |    3.25842 |         1 March 2016 17:34:15.68 +/-    3 days  6:39: 8.661  |       10 March 2016 13:35:19.49 +/-    3 days  6:12: 7.897
2457471.23003 |    3.28968 | 2457480.06410 |    3.27066 |        23 March 2016 17:31:14.75 +/-    3 days  6:57: 8.576  |        1 April 2016 13:32:18.57 +/-    3 days  6:29:44.811
2457493.22794 |    3.30218 | 2457502.06201 |    3.28289 |        14 April 2016 17:28:13.83 +/-    3 days  7:15: 8.533  |       23 April 2016 13:29:17.64 +/-    3 days  6:47:21.943
2457515.22584 |    3.31468 | 2457524.05992 |    3.29521 |           6 May 2016 17:25:12.90 +/-    3 days  7:33: 8.532  |         15 May 2016 13:26:16.72 +/-    3 days  7:05: 5.850
2457537.22375 |    3.32718 | 2457546.05782 |    3.30757 |          28 May 2016 17:22:11.98 +/-    3 days  7:51: 8.573  |         6 June 2016 13:23:15.79 +/-    3 days  7:22:53.785
2457559.22166 |    3.33968 | 2457568.05573 |    3.32002 |         19 June 2016 17:19:11.06 +/-    3 days  8:09: 8.654  |        28 June 2016 13:20:14.87 +/-    3 days  7:40:49.997
2457581.21956 |    3.35219 | 2457590.05363 |    3.33248 |         11 July 2016 17:16:10.13 +/-    3 days  8:27: 8.860  |        20 July 2016 13:17:13.94 +/-    3 days  7:58:46.277
2457603.21747 |    3.36469 | 2457612.05154 |    3.34487 |        2 August 2016 17:13:09.21 +/-    3 days  8:45: 9.296  |      11 August 2016 13:14:13.02 +/-    3 days  8:16:36.812
2457625.21537 |    3.37720 | 2457634.04945 |    3.35720 |       24 August 2016 17:10:08.28 +/-    3 days  9:03: 9.771  |    2 September 2016 13:11:12.10 +/-    3 days  8:34:22.308
2457647.21328 |    3.38970 | 2457656.04735 |    3.36953 |    15 September 2016 17:07:07.36 +/-    3 days  9:21:10.285  |   24 September 2016 13:08:11.17 +/-    3 days  8:52: 7.103
2457669.21119 |    3.40221 | 2457678.04526 |    3.38185 |       7 October 2016 17:04:06.44 +/-    3 days  9:39:10.838  |     16 October 2016 13:05:10.25 +/-    3 days  9:09:52.181
2457691.20909 |    3.41472 | 2457700.04316 |    3.39423 |      29 October 2016 17:01:05.51 +/-    3 days  9:57:11.429  |     7 November 2016 13:02:09.32 +/-    3 days  9:27:41.488
2457713.20700 |    3.42722 | 2457722.04107 |    3.40666 |     20 November 2016 16:58:04.59 +/-    3 days 10:15:12.058  |    29 November 2016 12:59:08.40 +/-    3 days  9:45:35.812
2457735.20490 |    3.43973 | 2457744.03898 |    3.41910 |     12 December 2016 16:55:03.66 +/-    3 days 10:33:12.725  |    21 December 2016 12:56:07.48 +/-    3 days 10:03:30.438
2457757.20281 |    3.45211 | 2457766.03688 |    3.43152 |       3 January 2017 16:52:02.74 +/-    3 days 10:51: 2.662  |     12 January 2017 12:53:06.55 +/-    3 days 10:21:23.517
2457779.20072 |    3.46450 | 2457788.03479 |    3.44391 |      25 January 2017 16:49:01.81 +/-    3 days 11:08:52.598  |     3 February 2017 12:50:05.63 +/-    3 days 10:39:13.906
2457801.19862 |    3.47692 | 2457810.03269 |    3.45631 |     16 February 2017 16:46:00.89 +/-    3 days 11:26:46.011  |    25 February 2017 12:47:04.70 +/-    3 days 10:57: 4.898
2457823.19653 |    3.48935 | 2457832.03060 |    3.46875 |        10 March 2017 16:42:59.97 +/-    3 days 11:44:39.454  |       19 March 2017 12:44:03.78 +/-    3 days 11:15: 0.103
2457845.19443 |    3.50177 | 2457854.02851 |    3.48120 |         1 April 2017 16:39:59.04 +/-    3 days 12:02:32.927  |       10 April 2017 12:41:02.86 +/-    3 days 11:32:55.343
2457867.19234 |    3.51419 | 2457876.02641 |    3.49364 |        23 April 2017 16:36:58.12 +/-    3 days 12:20:26.429  |          2 May 2017 12:38:01.93 +/-    3 days 11:50:50.616
2457889.19025 |    3.52662 | 2457898.02432 |    3.50609 |          15 May 2017 16:33:57.19 +/-    3 days 12:38:19.960  |         24 May 2017 12:35:01.01 +/-    3 days 12:08:45.923
2457911.18815 |    3.53909 | 2457920.02222 |    3.51853 |          6 June 2017 16:30:56.27 +/-    3 days 12:56:17.656  |        15 June 2017 12:32:00.08 +/-    3 days 12:26:41.263
2457933.18606 |    3.55165 | 2457942.02013 |    3.53098 |         28 June 2017 16:27:55.35 +/-    3 days 13:14:22.906  |         7 July 2017 12:28:59.16 +/-    3 days 12:44:36.637
2457955.18396 |    3.56415 | 2457964.01804 |    3.54343 |         20 July 2017 16:24:54.42 +/-    3 days 13:32:22.712  |        29 July 2017 12:25:58.24 +/-    3 days 13:02:32.042
2457977.18187 |    3.57662 | 2457986.01594 |    3.55587 |       11 August 2017 16:21:53.50 +/-    3 days 13:50:20.287  |      20 August 2017 12:22:57.31 +/-    3 days 13:20:27.480
2457999.17978 |    3.58910 | 2458008.01385 |    3.56834 |     2 September 2017 16:18:52.57 +/-    3 days 14:08:17.905  |   11 September 2017 12:19:56.39 +/-    3 days 13:38:24.536
2458021.17768 |    3.60157 | 2458030.01175 |    3.58081 |    24 September 2017 16:15:51.65 +/-    3 days 14:26:15.565  |      3 October 2017 12:16:55.46 +/-    3 days 13:56:21.702
2458043.17559 |    3.61404 | 2458052.00966 |    3.59327 |      16 October 2017 16:12:50.73 +/-    3 days 14:44:13.268  |     25 October 2017 12:13:54.54 +/-    3 days 14:14:18.904
2458065.17349 |    3.62652 | 2458074.00756 |    3.60574 |      7 November 2017 16:09:49.80 +/-    3 days 15:02:11.013  |    16 November 2017 12:10:53.62 +/-    3 days 14:32:16.143
2458087.17140 |    3.63899 | 2458096.00547 |    3.61821 |     29 November 2017 16:06:48.88 +/-    3 days 15:20: 8.800  |     8 December 2017 12:07:52.69 +/-    3 days 14:50:13.419
2458109.16931 |    3.65147 | 2458118.00338 |    3.63068 |     21 December 2017 16:03:47.95 +/-    3 days 15:38: 7.034  |    30 December 2017 12:04:51.77 +/-    3 days 15:08:10.730
2458131.16721 |    3.66399 | 2458140.00128 |    3.64315 |      12 January 2018 16:00:47.03 +/-    3 days 15:56: 8.438  |     21 January 2018 12:01:50.84 +/-    3 days 15:26: 8.076
2458153.16512 |    3.67649 | 2458161.99919 |    3.65562 |      3 February 2018 15:57:46.11 +/-    3 days 16:14: 8.897  |    12 February 2018 11:58:49.92 +/-    3 days 15:44: 5.458
2458175.16302 |    3.68898 | 2458183.99709 |    3.66809 |     25 February 2018 15:54:45.18 +/-    3 days 16:32: 8.051  |        6 March 2018 11:55:48.99 +/-    3 days 16:02: 2.874
2458197.16093 |    3.70145 | 2458205.99500 |    3.68056 |        19 March 2018 15:51:44.26 +/-    3 days 16:50: 4.875  |       28 March 2018 11:52:48.07 +/-    3 days 16:20: 0.325
2458219.15883 |    3.71387 | 2458227.99291 |    3.69300 |        10 April 2018 15:48:43.33 +/-    3 days 17:07:58.450  |       19 April 2018 11:49:47.15 +/-    3 days 16:37:54.945
2458241.15674 |    3.72643 | 2458249.99081 |    3.70538 |           2 May 2018 15:45:42.41 +/-    3 days 17:26: 3.807  |         11 May 2018 11:46:46.22 +/-    3 days 16:55:45.038
2458263.15465 |    3.73895 | 2458271.98872 |    3.71777 |          24 May 2018 15:42:41.49 +/-    3 days 17:44: 5.074  |         2 June 2018 11:43:45.30 +/-    3 days 17:13:35.177
2458285.15255 |    3.75144 | 2458293.98662 |    3.73015 |         15 June 2018 15:39:40.56 +/-    3 days 18:02: 4.431  |        24 June 2018 11:40:44.37 +/-    3 days 17:31:25.360
2458307.15046 |    3.76393 | 2458315.98453 |    3.74254 |          7 July 2018 15:36:39.64 +/-    3 days 18:20: 3.826  |        16 July 2018 11:37:43.45 +/-    3 days 17:49:15.587
2458329.14836 |    3.77641 | 2458337.98244 |    3.75490 |         29 July 2018 15:33:38.71 +/-    3 days 18:38: 1.764  |       7 August 2018 11:34:42.53 +/-    3 days 18:07: 3.542
2458351.14627 |    3.78882 | 2458359.98034 |    3.76726 |       20 August 2018 15:30:37.79 +/-    3 days 18:55:53.741  |      29 August 2018 11:31:41.60 +/-    3 days 18:24:51.044
2458373.14418 |    3.80122 | 2458381.97825 |    3.77970 |    11 September 2018 15:27:36.86 +/-    3 days 19:13:45.757  |   20 September 2018 11:28:40.68 +/-    3 days 18:42:45.660
2458395.14208 |    3.81357 | 2458403.97615 |    3.79213 |       3 October 2018 15:24:35.94 +/-    3 days 19:31:32.256  |     12 October 2018 11:25:39.75 +/-    3 days 19:00:40.307
2458417.13999 |    3.82591 | 2458425.97406 |    3.80457 |      25 October 2018 15:21:35.02 +/-    3 days 19:49:18.813  |     3 November 2018 11:22:38.83 +/-    3 days 19:18:34.985
2458439.13789 |    3.83826 | 2458447.97197 |    3.81701 |     16 November 2018 15:18:34.09 +/-    3 days 20:07: 5.431  |    25 November 2018 11:19:37.91 +/-    3 days 19:36:29.695
2458461.13580 |    3.85060 | 2458469.96987 |    3.82945 |      8 December 2018 15:15:33.17 +/-    3 days 20:24:52.109  |    17 December 2018 11:16:36.98 +/-    3 days 19:54:24.435
2458483.13371 |    3.86297 | 2458491.96778 |    3.84189 |     30 December 2018 15:12:32.24 +/-    3 days 20:42:40.822  |      8 January 2019 11:13:36.06 +/-    3 days 20:12:19.205
2458505.13161 |    3.87540 | 2458513.96568 |    3.85433 |      21 January 2019 15:09:31.32 +/-    3 days 21:00:34.599  |     30 January 2019 11:10:35.13 +/-    3 days 20:30:13.783
2458527.12952 |    3.88784 | 2458535.96359 |    3.86672 |     12 February 2019 15:06:30.40 +/-    3 days 21:18:29.144  |    21 February 2019 11:07:34.21 +/-    3 days 20:48: 4.417
2458549.12742 |    3.90033 | 2458557.96150 |    3.87911 |         6 March 2019 15:03:29.47 +/-    3 days 21:36:28.653  |       15 March 2019 11:04:33.29 +/-    3 days 21:05:55.102
2458571.12533 |    3.91277 | 2458579.95940 |    3.89150 |        28 March 2019 15:00:28.55 +/-    3 days 21:54:23.162  |        6 April 2019 11:01:32.36 +/-    3 days 21:23:45.838
2458593.12324 |    3.92519 | 2458601.95731 |    3.90390 |        19 April 2019 14:57:27.62 +/-    3 days 22:12:16.742  |       28 April 2019 10:58:31.44 +/-    3 days 21:41:36.623
2458615.12114 |    3.93762 | 2458623.95521 |    3.91629 |          11 May 2019 14:54:26.70 +/-    3 days 22:30:10.345  |         20 May 2019 10:55:30.51 +/-    3 days 21:59:27.457
2458637.11905 |    3.95005 | 2458645.95312 |    3.92868 |          2 June 2019 14:51:25.78 +/-    3 days 22:48: 4.246  |        11 June 2019 10:52:29.59 +/-    3 days 22:17:18.340
2458659.11695 |    3.96253 | 2458667.95103 |    3.94109 |         24 June 2019 14:48:24.85 +/-    3 days 23:06: 2.761  |         3 July 2019 10:49:28.66 +/-    3 days 22:35:10.090
2458681.11486 |    3.97502 | 2458689.94893 |    3.95353 |         16 July 2019 14:45:23.93 +/-    3 days 23:24: 1.296  |        25 July 2019 10:46:27.74 +/-    3 days 22:53: 4.928
2458703.11277 |    3.98750 | 2458711.94684 |    3.96594 |        7 August 2019 14:42:23.00 +/-    3 days 23:41:59.852  |      16 August 2019 10:43:26.82 +/-    3 days 23:10:57.079
2458725.11067 |    3.99998 | 2458733.94474 |    3.97835 |       29 August 2019 14:39:22.08 +/-    3 days 23:59:58.428  |    7 September 2019 10:40:25.89 +/-    3 days 23:28:49.727
2458747.10858 |    4.01245 | 2458755.94265 |    3.99077 |    20 September 2019 14:36:21.16 +/-    4 days  0:17:55.259  |   29 September 2019 10:37:24.97 +/-    3 days 23:46:42.414
2458769.10648 |    4.02490 | 2458777.94056 |    4.00318 |      12 October 2019 14:33:20.23 +/-    4 days  0:35:51.087  |     21 October 2019 10:34:24.04 +/-    4 days  0:04:35.141
2458791.10439 |    4.03735 | 2458799.93846 |    4.01560 |      3 November 2019 14:30:19.31 +/-    4 days  0:53:46.933  |    12 November 2019 10:31:23.12 +/-    4 days  0:22:27.908
2458813.10230 |    4.04980 | 2458821.93637 |    4.02802 |     25 November 2019 14:27:18.38 +/-    4 days  1:11:42.798  |     4 December 2019 10:28:22.20 +/-    4 days  0:40:20.713
2458835.10020 |    4.06225 | 2458843.93427 |    4.04043 |     17 December 2019 14:24:17.46 +/-    4 days  1:29:38.789  |    26 December 2019 10:25:21.27 +/-    4 days  0:58:13.557
2458857.09811 |    4.07473 | 2458865.93218 |    4.05285 |       8 January 2020 14:21:16.54 +/-    4 days  1:47:36.444  |     17 January 2020 10:22:20.35 +/-    4 days  1:16: 6.439
2458879.09601 |    4.08720 | 2458887.93009 |    4.06528 |      30 January 2020 14:18:15.61 +/-    4 days  2:05:34.114  |     8 February 2020 10:19:19.42 +/-    4 days  1:34: 0.412
2458901.09392 |    4.09967 | 2458909.92799 |    4.07777 |     21 February 2020 14:15:14.69 +/-    4 days  2:23:31.801  |        1 March 2020 10:16:18.50 +/-    4 days  1:51:59.512
2458923.09183 |    4.11213 | 2458931.92590 |    4.09026 |        14 March 2020 14:12:13.76 +/-    4 days  2:41:27.943  |       23 March 2020 10:13:17.58 +/-    4 days  2:09:58.646
2458945.08973 |    4.12457 | 2458953.92380 |    4.10275 |         5 April 2020 14:09:12.84 +/-    4 days  2:59:22.966  |       14 April 2020 10:10:16.65 +/-    4 days  2:27:57.812
2458967.08764 |    4.13701 | 2458975.92171 |    4.11524 |        27 April 2020 14:06:11.91 +/-    4 days  3:17:18.005  |          6 May 2020 10:07:15.73 +/-    4 days  2:45:56.596
2458989.08554 |    4.14946 | 2458997.91962 |    4.12771 |          19 May 2020 14:03:10.99 +/-    4 days  3:35:13.060  |         28 May 2020 10:04:14.80 +/-    4 days  3:03:54.092
2459011.08345 |    4.16190 | 2459019.91752 |    4.14018 |         10 June 2020 14:00:10.07 +/-    4 days  3:53: 8.527  |        19 June 2020 10:01:13.88 +/-    4 days  3:21:51.607
2459033.08136 |    4.17439 | 2459041.91543 |    4.15265 |          2 July 2020 13:57:09.14 +/-    4 days  4:11: 7.439  |        11 July 2020 09:58:12.96 +/-    4 days  3:39:49.142
2459055.07926 |    4.18688 | 2459063.91333 |    4.16512 |         24 July 2020 13:54:08.22 +/-    4 days  4:29: 6.366  |       2 August 2020 09:55:12.03 +/-    4 days  3:57:46.696
2459077.07717 |    4.19937 | 2459085.91124 |    4.17760 |       15 August 2020 13:51:07.29 +/-    4 days  4:47: 5.310  |      24 August 2020 09:52:11.11 +/-    4 days  4:15:44.270
2459099.07507 |    4.21180 | 2459107.90915 |    4.19007 |     6 September 2020 13:48:06.37 +/-    4 days  5:04:59.738  |   15 September 2020 09:49:10.18 +/-    4 days  4:33:41.861
2459121.07298 |    4.22422 | 2459129.90705 |    4.20254 |    28 September 2020 13:45:05.45 +/-    4 days  5:22:52.399  |      7 October 2020 09:46:09.26 +/-    4 days  4:51:39.472
2459143.07089 |    4.23662 | 2459151.90496 |    4.21501 |      20 October 2020 13:42:04.52 +/-    4 days  5:40:44.307  |     29 October 2020 09:43:08.34 +/-    4 days  5:09:37.101
2459165.06879 |    4.24906 | 2459173.90286 |    4.22749 |     11 November 2020 13:39:03.60 +/-    4 days  5:58:38.371  |    20 November 2020 09:40:07.41 +/-    4 days  5:27:34.748
2459187.06670 |    4.26151 | 2459195.90077 |    4.23996 |      3 December 2020 13:36:02.67 +/-    4 days  6:16:34.467  |    12 December 2020 09:37:06.49 +/-    4 days  5:45:32.414
2459209.06460 |    4.27397 | 2459217.89868 |    4.25243 |     25 December 2020 13:33:01.75 +/-    4 days  6:34:30.577  |      3 January 2021 09:34:05.56 +/-    4 days  6:03:30.097
2459231.06251 |    4.28642 | 2459239.89658 |    4.26494 |      16 January 2021 13:30:00.83 +/-    4 days  6:52:26.701  |     25 January 2021 09:31:04.64 +/-    4 days  6:21:30.953
2459253.06042 |    4.29888 | 2459261.89449 |    4.27750 |      7 February 2021 13:26:59.90 +/-    4 days  7:10:22.838  |    16 February 2021 09:28:03.71 +/-    4 days  6:39:35.681
2459275.05832 |    4.31136 | 2459283.89239 |    4.28996 |         1 March 2021 13:23:58.98 +/-    4 days  7:28:21.805  |       10 March 2021 09:25:02.79 +/-    4 days  6:57:32.881
2459297.05623 |    4.32387 | 2459305.89030 |    4.30236 |        23 March 2021 13:20:58.05 +/-    4 days  7:46:22.220  |        1 April 2021 09:22:01.87 +/-    4 days  7:15:24.075
2459319.05413 |    4.33634 | 2459327.88821 |    4.31476 |        14 April 2021 13:17:57.13 +/-    4 days  8:04:20.039  |       23 April 2021 09:19:00.94 +/-    4 days  7:33:15.302
2459341.05204 |    4.34882 | 2459349.88611 |    4.32716 |           6 May 2021 13:14:56.21 +/-    4 days  8:22:17.872  |         15 May 2021 09:16:00.02 +/-    4 days  7:51: 6.564
