#Planetname | Best Tc | PER[day] | UPER | Tp[JD-2440000] | UTp | e | Ue | OM[deg] | UOM | K[m/s] | UK | gamma[m/s] | Ugamma | dv/dt[m/s/day] | Udv/dt | seTp[JD-2440000]
HD 27894 b | 2456349.8706 | 17.990 | 0.011 | 13275.5 | 1.6 | 0.049 | 0.023 | 133 | 31 | 58.1 | 1.5 | 82902.3 | 1.0 | 0.0 | 0.0 |   13282.1153
#RA | DEC | T14 | UT14 | V
04 20 46.838 | -59 24 41.40 |           NaN |       0.00000 |       9.36000
#Ephemerides calculated on: Tue Feb 12 17:46:00 2013
#Transit date in JD | Uncertainty | Secondary Eclipse in JD | Uncertainty | Transit date and uncertainty in Gregorian | Secondary Eclipse and uncertainty in Gregorian
2456889.58422 |    2.17913 | 2456898.19968 |    2.25368 |       20 August 2014 02:01:16.42 +/-    2 days  4:17:57.197  |      28 August 2014 16:47:31.93 +/-    2 days  6:05:18.260
2456907.57467 |    2.19004 | 2456916.19013 |    2.26477 |     7 September 2014 01:47:31.53 +/-    2 days  4:33:39.338  |   15 September 2014 16:33:47.04 +/-    2 days  6:21:16.049
2456925.56512 |    2.20092 | 2456934.18058 |    2.27586 |    25 September 2014 01:33:46.63 +/-    2 days  4:49:19.793  |      3 October 2014 16:20:02.15 +/-    2 days  6:37:14.091
2456943.55558 |    2.21181 | 2456952.17103 |    2.28695 |      13 October 2014 01:20:01.74 +/-    2 days  5:05: 0.273  |     21 October 2014 16:06:17.25 +/-    2 days  6:53:12.152
2456961.54603 |    2.22269 | 2456970.16149 |    2.29804 |      31 October 2014 01:06:16.84 +/-    2 days  5:20:40.778  |     8 November 2014 15:52:32.36 +/-    2 days  7:09:10.280
2456979.53648 |    2.23358 | 2456988.15194 |    2.30914 |     18 November 2014 00:52:31.95 +/-    2 days  5:36:21.308  |    26 November 2014 15:38:47.46 +/-    2 days  7:25: 9.481
2456997.52693 |    2.24468 | 2457006.14239 |    2.32024 |      6 December 2014 00:38:47.05 +/-    2 days  5:52:20.053  |    14 December 2014 15:25:02.57 +/-    2 days  7:41: 8.685
2457015.51739 |    2.25577 | 2457024.13284 |    2.33134 |     24 December 2014 00:25:02.16 +/-    2 days  6:08:18.370  |      1 January 2015 15:11:17.67 +/-    2 days  7:57: 7.892
2457033.50784 |    2.26685 | 2457042.12330 |    2.34244 |      11 January 2015 00:11:17.26 +/-    2 days  6:24:16.036  |     19 January 2015 14:57:32.78 +/-    2 days  8:13: 7.146
2457051.49829 |    2.27794 | 2457060.11375 |    2.35355 |      28 January 2015 23:57:32.37 +/-    2 days  6:40:13.740  |     6 February 2015 14:43:47.88 +/-    2 days  8:29: 6.448
2457069.48874 |    2.28902 | 2457078.10420 |    2.36465 |     15 February 2015 23:43:47.48 +/-    2 days  6:56:11.481  |    24 February 2015 14:30:02.99 +/-    2 days  8:45: 5.795
2457087.47920 |    2.30011 | 2457096.09465 |    2.37566 |         5 March 2015 23:30:02.58 +/-    2 days  7:12: 9.259  |       14 March 2015 14:16:18.09 +/-    2 days  9:00:56.974
2457105.46965 |    2.31119 | 2457114.08511 |    2.38666 |        23 March 2015 23:16:17.69 +/-    2 days  7:28: 7.074  |        1 April 2015 14:02:33.20 +/-    2 days  9:16:47.211
2457123.46010 |    2.32228 | 2457132.07556 |    2.39765 |        10 April 2015 23:02:32.79 +/-    2 days  7:44: 4.924  |       19 April 2015 13:48:48.31 +/-    2 days  9:32:37.169
2457141.45055 |    2.33343 | 2457150.06601 |    2.40865 |        28 April 2015 22:48:47.90 +/-    2 days  8:00: 8.367  |          7 May 2015 13:35:03.41 +/-    2 days  9:48:27.137
2457159.44101 |    2.34459 | 2457168.05646 |    2.41964 |          16 May 2015 22:35:03.00 +/-    2 days  8:16:12.648  |         25 May 2015 13:21:18.52 +/-    2 days 10:04:17.115
2457177.43146 |    2.35561 | 2457186.04692 |    2.43064 |          3 June 2015 22:21:18.11 +/-    2 days  8:32: 4.633  |        12 June 2015 13:07:33.62 +/-    2 days 10:20: 7.104
2457195.42191 |    2.36663 | 2457204.03737 |    2.44159 |         21 June 2015 22:07:33.21 +/-    2 days  8:47:56.637  |        30 June 2015 12:53:48.73 +/-    2 days 10:35:53.595
2457213.41236 |    2.37765 | 2457222.02782 |    2.45256 |          9 July 2015 21:53:48.32 +/-    2 days  9:03:48.661  |        18 July 2015 12:40:03.83 +/-    2 days 10:51:40.777
2457231.40282 |    2.38867 | 2457240.01827 |    2.46352 |         27 July 2015 21:40:03.42 +/-    2 days  9:19:40.703  |       5 August 2015 12:26:18.94 +/-    2 days 11:07:28.015
2457249.39327 |    2.39968 | 2457258.00873 |    2.47448 |       14 August 2015 21:26:18.53 +/-    2 days  9:35:32.763  |      23 August 2015 12:12:34.04 +/-    2 days 11:23:15.259
2457267.38372 |    2.41068 | 2457275.99918 |    2.48545 |     1 September 2015 21:12:33.64 +/-    2 days  9:51:22.519  |   10 September 2015 11:58:49.15 +/-    2 days 11:39: 2.508
2457285.37418 |    2.42167 | 2457293.98963 |    2.49638 |    19 September 2015 20:58:48.74 +/-    2 days 10:07:12.265  |   28 September 2015 11:45:04.25 +/-    2 days 11:54:47.474
2457303.36463 |    2.43266 | 2457311.98009 |    2.50731 |       7 October 2015 20:45:03.85 +/-    2 days 10:23: 2.027  |     16 October 2015 11:31:19.36 +/-    2 days 12:10:31.951
2457321.35508 |    2.44366 | 2457329.97054 |    2.51825 |      25 October 2015 20:31:18.95 +/-    2 days 10:38:51.808  |     3 November 2015 11:17:34.46 +/-    2 days 12:26:16.430
2457339.34553 |    2.45465 | 2457347.96099 |    2.52918 |     12 November 2015 20:17:34.06 +/-    2 days 10:54:41.604  |    21 November 2015 11:03:49.57 +/-    2 days 12:42: 0.910
2457357.33599 |    2.46564 | 2457365.95144 |    2.54011 |     30 November 2015 20:03:49.16 +/-    2 days 11:10:31.418  |     9 December 2015 10:50:04.68 +/-    2 days 12:57:45.391
2457375.32644 |    2.47669 | 2457383.94190 |    2.55104 |     18 December 2015 19:50:04.27 +/-    2 days 11:26:26.139  |    27 December 2015 10:36:19.78 +/-    2 days 13:13:29.873
2457393.31689 |    2.48780 | 2457401.93235 |    2.56197 |       5 January 2016 19:36:19.37 +/-    2 days 11:42:25.604  |     14 January 2016 10:22:34.89 +/-    2 days 13:29:14.357
2457411.30734 |    2.49889 | 2457419.92280 |    2.57290 |      23 January 2016 19:22:34.48 +/-    2 days 11:58:24.112  |     1 February 2016 10:08:49.99 +/-    2 days 13:44:58.841
2457429.29780 |    2.50996 | 2457437.91325 |    2.58383 |     10 February 2016 19:08:49.58 +/-    2 days 12:14:20.752  |    19 February 2016 09:55:05.10 +/-    2 days 14:00:43.326
2457447.28825 |    2.52103 | 2457455.90371 |    2.59481 |     28 February 2016 18:55:04.69 +/-    2 days 12:30:17.410  |        8 March 2016 09:41:20.20 +/-    2 days 14:16:31.843
2457465.27870 |    2.53211 | 2457473.89416 |    2.60580 |        17 March 2016 18:41:19.79 +/-    2 days 12:46:14.086  |       26 March 2016 09:27:35.31 +/-    2 days 14:32:20.728
2457483.26915 |    2.54318 | 2457491.88461 |    2.61678 |         4 April 2016 18:27:34.90 +/-    2 days 13:02:10.781  |       13 April 2016 09:13:50.41 +/-    2 days 14:48: 9.624
2457501.25961 |    2.55419 | 2457509.87506 |    2.62776 |        22 April 2016 18:13:50.01 +/-    2 days 13:18: 1.645  |          1 May 2016 09:00:05.52 +/-    2 days 15:03:58.532
2457519.25006 |    2.56511 | 2457527.86552 |    2.63880 |          10 May 2016 18:00:05.11 +/-    2 days 13:33:45.127  |         19 May 2016 08:46:20.62 +/-    2 days 15:19:52.433
2457537.24051 |    2.57601 | 2457545.85597 |    2.64985 |          28 May 2016 17:46:20.22 +/-    2 days 13:49:26.861  |         6 June 2016 08:32:35.73 +/-    2 days 15:35:47.453
2457555.23096 |    2.58691 | 2457563.84642 |    2.66086 |         15 June 2016 17:32:35.32 +/-    2 days 14:05: 8.612  |        24 June 2016 08:18:50.84 +/-    2 days 15:51:38.431
2457573.22142 |    2.59781 | 2457581.83687 |    2.67183 |          3 July 2016 17:18:50.43 +/-    2 days 14:20:50.380  |        12 July 2016 08:05:05.94 +/-    2 days 16:07:26.342
2457591.21187 |    2.60871 | 2457599.82733 |    2.68288 |         21 July 2016 17:05:05.53 +/-    2 days 14:36:32.165  |        30 July 2016 07:51:21.05 +/-    2 days 16:23:20.458
2457609.20232 |    2.61961 | 2457617.81778 |    2.69392 |        8 August 2016 16:51:20.64 +/-    2 days 14:52:13.967  |      17 August 2016 07:37:36.15 +/-    2 days 16:39:14.607
2457627.19277 |    2.63051 | 2457635.80823 |    2.70490 |       26 August 2016 16:37:35.74 +/-    2 days 15:07:55.785  |    4 September 2016 07:23:51.26 +/-    2 days 16:55: 3.493
2457645.18323 |    2.64142 | 2457653.79868 |    2.71584 |    13 September 2016 16:23:50.85 +/-    2 days 15:23:38.572  |   22 September 2016 07:10:06.36 +/-    2 days 17:10:48.484
2457663.17368 |    2.65244 | 2457671.78914 |    2.72677 |       1 October 2016 16:10:05.95 +/-    2 days 15:39:30.630  |     10 October 2016 06:56:21.47 +/-    2 days 17:26:33.130
2457681.16413 |    2.66346 | 2457689.77959 |    2.73769 |      19 October 2016 15:56:21.06 +/-    2 days 15:55:22.700  |     28 October 2016 06:42:36.57 +/-    2 days 17:42:16.674
2457699.15459 |    2.67448 | 2457707.77004 |    2.74862 |      6 November 2016 15:42:36.17 +/-    2 days 16:11:14.783  |    15 November 2016 06:28:51.68 +/-    2 days 17:58: 1.089
2457717.14504 |    2.68550 | 2457725.76050 |    2.75963 |     24 November 2016 15:28:51.27 +/-    2 days 16:27: 6.878  |     3 December 2016 06:15:06.78 +/-    2 days 18:13:51.777
2457735.13549 |    2.69652 | 2457743.75095 |    2.77060 |     12 December 2016 15:15:06.38 +/-    2 days 16:42:58.986  |    21 December 2016 06:01:21.89 +/-    2 days 18:29:39.958
2457753.12594 |    2.70754 | 2457761.74140 |    2.78157 |     30 December 2016 15:01:21.48 +/-    2 days 16:58:51.106  |      8 January 2017 05:47:36.00 +/-    2 days 18:45:27.241
2457771.11640 |    2.71856 | 2457779.73185 |    2.79253 |      17 January 2017 14:47:36.59 +/-    2 days 17:14:43.238  |     26 January 2017 05:33:52.10 +/-    2 days 19:01:14.527
2457789.10685 |    2.72958 | 2457797.72231 |    2.80349 |      4 February 2017 14:33:51.69 +/-    2 days 17:30:35.382  |    13 February 2017 05:20:07.21 +/-    2 days 19:17: 1.816
2457807.09730 |    2.74060 | 2457815.71276 |    2.81446 |     22 February 2017 14:20:06.80 +/-    2 days 17:46:27.538  |        3 March 2017 05:06:22.31 +/-    2 days 19:32:49.109
2457825.08775 |    2.75162 | 2457833.70321 |    2.82542 |        12 March 2017 14:06:21.90 +/-    2 days 18:02:19.705  |       21 March 2017 04:52:37.42 +/-    2 days 19:48:36.405
2457843.07821 |    2.76264 | 2457851.69366 |    2.83639 |        30 March 2017 13:52:37.01 +/-    2 days 18:18:11.884  |        8 April 2017 04:38:52.52 +/-    2 days 20:04:23.873
2457861.06866 |    2.77366 | 2457869.68412 |    2.84739 |        17 April 2017 13:38:52.11 +/-    2 days 18:34: 4.074  |       26 April 2017 04:25:07.63 +/-    2 days 20:20:14.608
2457879.05911 |    2.78468 | 2457887.67457 |    2.85840 |           5 May 2017 13:25:07.22 +/-    2 days 18:49:56.276  |         14 May 2017 04:11:22.73 +/-    2 days 20:36: 5.362
2457897.04956 |    2.79570 | 2457905.66502 |    2.86940 |          23 May 2017 13:11:22.32 +/-    2 days 19:05:48.488  |         1 June 2017 03:57:37.84 +/-    2 days 20:51:56.135
2457915.04002 |    2.80672 | 2457923.65547 |    2.88037 |         10 June 2017 12:57:37.43 +/-    2 days 19:21:40.711  |        19 June 2017 03:43:52.94 +/-    2 days 21:07:44.363
2457933.03047 |    2.81774 | 2457941.64593 |    2.89132 |         28 June 2017 12:43:52.54 +/-    2 days 19:37:32.945  |         7 July 2017 03:30:08.05 +/-    2 days 21:23:29.739
2457951.02092 |    2.82874 | 2457959.63638 |    2.90226 |         16 July 2017 12:30:07.64 +/-    2 days 19:53:23.378  |        25 July 2017 03:16:23.15 +/-    2 days 21:39:15.122
2457969.01137 |    2.83972 | 2457977.62683 |    2.91320 |        3 August 2017 12:16:22.75 +/-    2 days 20:09:11.996  |      12 August 2017 03:02:38.26 +/-    2 days 21:55: 0.510
2457987.00183 |    2.85070 | 2457995.61728 |    2.92414 |       21 August 2017 12:02:37.85 +/-    2 days 20:25: 0.624  |      30 August 2017 02:48:53.37 +/-    2 days 22:10:45.904
2458004.99228 |    2.86168 | 2458013.60774 |    2.93508 |     8 September 2017 11:48:52.96 +/-    2 days 20:40:49.264  |   17 September 2017 02:35:08.47 +/-    2 days 22:26:31.304
2458022.98273 |    2.87266 | 2458031.59819 |    2.94603 |    26 September 2017 11:35:08.06 +/-    2 days 20:56:37.913  |      5 October 2017 02:21:23.58 +/-    2 days 22:42:16.709
2458040.97318 |    2.88364 | 2458049.58864 |    2.95697 |      14 October 2017 11:21:23.17 +/-    2 days 21:12:26.574  |     23 October 2017 02:07:38.68 +/-    2 days 22:58: 2.120
2458058.96364 |    2.89463 | 2458067.57909 |    2.96791 |      1 November 2017 11:07:38.27 +/-    2 days 21:28:16.364  |    10 November 2017 01:53:53.79 +/-    2 days 23:13:47.537
2458076.95409 |    2.90566 | 2458085.56955 |    2.97884 |     19 November 2017 10:53:53.38 +/-    2 days 21:44: 8.983  |    28 November 2017 01:40:08.89 +/-    2 days 23:29:31.395
2458094.94454 |    2.91665 | 2458103.56000 |    2.98975 |      7 December 2017 10:40:08.48 +/-    2 days 21:59:58.136  |    16 December 2017 01:26:23.00 +/-    2 days 23:45:14.242
2458112.93500 |    2.92762 | 2458121.55045 |    3.00066 |     25 December 2017 10:26:23.59 +/-    2 days 22:15:46.139  |      3 January 2018 01:12:39.10 +/-    3 days  0:00:57.090
2458130.92545 |    2.93859 | 2458139.54091 |    3.01157 |      12 January 2018 10:12:38.70 +/-    2 days 22:31:34.163  |     21 January 2018 00:58:54.21 +/-    3 days  0:16:39.936
2458148.91590 |    2.94956 | 2458157.53136 |    3.02249 |      30 January 2018 09:58:53.80 +/-    2 days 22:47:22.210  |     8 February 2018 00:45:09.31 +/-    3 days  0:32:22.826
2458166.90635 |    2.96054 | 2458175.52181 |    3.03343 |     17 February 2018 09:45:08.91 +/-    2 days 23:03:10.278  |    26 February 2018 00:31:24.42 +/-    3 days  0:48: 8.771
2458184.89681 |    2.97152 | 2458193.51226 |    3.04451 |         7 March 2018 09:31:24.01 +/-    2 days 23:18:59.647  |       16 March 2018 00:17:39.53 +/-    3 days  1:04: 5.287
2458202.88726 |    2.98256 | 2458211.50272 |    3.05562 |        25 March 2018 09:17:39.12 +/-    2 days 23:34:52.828  |        3 April 2018 00:03:54.63 +/-    3 days  1:20: 5.504
2458220.87771 |    2.99359 | 2458229.49317 |    3.06670 |        12 April 2018 09:03:54.22 +/-    2 days 23:50:46.024  |       20 April 2018 23:50:09.74 +/-    3 days  1:36: 2.981
2458238.86816 |    3.00462 | 2458247.48362 |    3.07783 |        30 April 2018 08:50:09.33 +/-    3 days  0:06:39.235  |          8 May 2018 23:36:24.84 +/-    3 days  1:52: 4.753
2458256.85862 |    3.01565 | 2458265.47407 |    3.08896 |          18 May 2018 08:36:24.43 +/-    3 days  0:22:32.461  |         26 May 2018 23:22:39.95 +/-    3 days  2:08: 6.540
2458274.84907 |    3.02669 | 2458283.46453 |    3.10010 |          5 June 2018 08:22:39.54 +/-    3 days  0:38:25.701  |        13 June 2018 23:08:55.05 +/-    3 days  2:24: 8.341
2458292.83952 |    3.03772 | 2458301.45498 |    3.11123 |         23 June 2018 08:08:54.64 +/-    3 days  0:54:18.955  |         1 July 2018 22:55:10.16 +/-    3 days  2:40:10.157
2458310.82997 |    3.04875 | 2458319.44543 |    3.12230 |         11 July 2018 07:55:09.75 +/-    3 days  1:10:12.224  |        19 July 2018 22:41:25.26 +/-    3 days  2:56: 6.738
2458328.82043 |    3.05979 | 2458337.43588 |    3.13336 |         29 July 2018 07:41:24.86 +/-    3 days  1:26: 5.506  |       6 August 2018 22:27:40.37 +/-    3 days  3:12: 2.553
2458346.81088 |    3.07082 | 2458355.42634 |    3.14443 |       16 August 2018 07:27:39.96 +/-    3 days  1:41:58.802  |      24 August 2018 22:13:55.47 +/-    3 days  3:27:58.379
2458364.80133 |    3.08190 | 2458373.41679 |    3.15549 |     3 September 2018 07:13:55.07 +/-    3 days  1:57:56.580  |   11 September 2018 22:00:10.58 +/-    3 days  3:43:54.216
2458382.79178 |    3.09302 | 2458391.40724 |    3.16655 |    21 September 2018 07:00:10.17 +/-    3 days  2:13:56.622  |   29 September 2018 21:46:25.68 +/-    3 days  3:59:50.064
2458400.78224 |    3.10406 | 2458409.39769 |    3.17761 |       9 October 2018 06:46:25.28 +/-    3 days  2:29:50.798  |     17 October 2018 21:32:40.79 +/-    3 days  4:15:45.922
2458418.77269 |    3.11513 | 2458427.38815 |    3.18864 |      27 October 2018 06:32:40.38 +/-    3 days  2:45:47.257  |     4 November 2018 21:18:55.90 +/-    3 days  4:31:38.251
2458436.76314 |    3.12621 | 2458445.37860 |    3.19963 |     14 November 2018 06:18:55.49 +/-    3 days  3:01:44.206  |    22 November 2018 21:05:11.00 +/-    3 days  4:47:27.910
2458454.75359 |    3.13728 | 2458463.36905 |    3.21062 |      2 December 2018 06:05:10.59 +/-    3 days  3:17:41.166  |    10 December 2018 20:51:26.11 +/-    3 days  5:03:17.574
2458472.74405 |    3.14836 | 2458481.35950 |    3.22161 |     20 December 2018 05:51:25.70 +/-    3 days  3:33:38.136  |    28 December 2018 20:37:41.21 +/-    3 days  5:19: 7.244
2458490.73450 |    3.15943 | 2458499.34996 |    3.23260 |       7 January 2019 05:37:40.80 +/-    3 days  3:49:35.115  |     15 January 2019 20:23:56.32 +/-    3 days  5:34:56.919
2458508.72495 |    3.17051 | 2458517.34041 |    3.24359 |      25 January 2019 05:23:55.91 +/-    3 days  4:05:32.105  |     2 February 2019 20:10:11.42 +/-    3 days  5:50:46.598
2458526.71541 |    3.18159 | 2458535.33086 |    3.25459 |     12 February 2019 05:10:11.01 +/-    3 days  4:21:29.104  |    20 February 2019 19:56:26.53 +/-    3 days  6:06:36.283
2458544.70586 |    3.19266 | 2458553.32132 |    3.26558 |         2 March 2019 04:56:26.12 +/-    3 days  4:37:26.112  |       10 March 2019 19:42:41.63 +/-    3 days  6:22:25.973
2458562.69631 |    3.20374 | 2458571.31177 |    3.27657 |        20 March 2019 04:42:41.23 +/-    3 days  4:53:23.130  |       28 March 2019 19:28:56.74 +/-    3 days  6:38:15.668
2458580.68676 |    3.21482 | 2458589.30222 |    3.28756 |         7 April 2019 04:28:56.33 +/-    3 days  5:09:20.157  |       15 April 2019 19:15:11.84 +/-    3 days  6:54: 5.368
2458598.67722 |    3.22589 | 2458607.29267 |    3.29855 |        25 April 2019 04:15:11.44 +/-    3 days  5:25:17.194  |          3 May 2019 19:01:26.95 +/-    3 days  7:09:55.073
2458616.66767 |    3.23697 | 2458625.28313 |    3.30955 |          13 May 2019 04:01:26.54 +/-    3 days  5:41:14.239  |         21 May 2019 18:47:42.06 +/-    3 days  7:25:44.783
2458634.65812 |    3.24792 | 2458643.27358 |    3.32054 |          31 May 2019 03:47:41.65 +/-    3 days  5:57: 0.436  |         8 June 2019 18:33:57.16 +/-    3 days  7:41:34.497
2458652.64857 |    3.25886 | 2458661.26403 |    3.33153 |         18 June 2019 03:33:56.75 +/-    3 days  6:12:45.289  |        26 June 2019 18:20:12.27 +/-    3 days  7:57:24.216
2458670.63903 |    3.26979 | 2458679.25448 |    3.34252 |          6 July 2019 03:20:11.86 +/-    3 days  6:28:30.150  |        14 July 2019 18:06:27.37 +/-    3 days  8:13:13.940
2458688.62948 |    3.28073 | 2458697.24494 |    3.35351 |         24 July 2019 03:06:26.96 +/-    3 days  6:44:15.019  |       1 August 2019 17:52:42.48 +/-    3 days  8:29: 3.668
2458706.61993 |    3.29167 | 2458715.23539 |    3.36447 |       11 August 2019 02:52:42.07 +/-    3 days  6:59:59.895  |      19 August 2019 17:38:57.58 +/-    3 days  8:44:49.846
2458724.61038 |    3.30260 | 2458733.22584 |    3.37533 |       29 August 2019 02:38:57.17 +/-    3 days  7:15:44.779  |    6 September 2019 17:25:12.69 +/-    3 days  9:00:28.643
2458742.60084 |    3.31354 | 2458751.21629 |    3.38620 |    16 September 2019 02:25:12.28 +/-    3 days  7:31:29.671  |   24 September 2019 17:11:27.79 +/-    3 days  9:16: 7.430
2458760.59129 |    3.32447 | 2458769.20675 |    3.39706 |       4 October 2019 02:11:27.39 +/-    3 days  7:47:14.570  |     12 October 2019 16:57:42.90 +/-    3 days  9:31:46.208
2458778.58174 |    3.33541 | 2458787.19720 |    3.40793 |      22 October 2019 01:57:42.49 +/-    3 days  8:02:59.476  |     30 October 2019 16:43:58.00 +/-    3 days  9:47:24.976
2458796.57219 |    3.34635 | 2458805.18765 |    3.41879 |      9 November 2019 01:43:57.60 +/-    3 days  8:18:44.544  |    17 November 2019 16:30:13.11 +/-    3 days 10:03: 3.735
