#Planetname | Best Tc | PER[day] | UPER | Tp[JD-2440000] | UTp | e | Ue | OM[deg] | UOM | K[m/s] | UK | gamma[m/s] | Ugamma | dv/dt[m/s/day] | Udv/dt | seTp[JD-2440000]
HD 20782 b | 2453458.7511 | 603.0 | 3.1 | 11650.9 | 4.9 | 0.9 | 0.0 | 150.7 | 4.7 | 147 | 27 | 3.6 | 1.4 | 0.0 | 0.0 |   11696.7349
#RA | DEC | T14 | UT14 | V
03 20 03.345 | -28 51 14.09 |           NaN |       0.00000 |       7.36000
#Ephemerides calculated on: Fri Mar 22 15:15:07 2013
#Transit date in JD | Uncertainty | Secondary Eclipse in JD | Uncertainty | Transit date and uncertainty in Gregorian | Secondary Eclipse and uncertainty in Gregorian
2453458.75109 |    4.33658 | 2453466.15127 |    5.32733 |        29 March 2005 06:01:33.98 +/-    4 days  8:04:40.930  |        5 April 2005 15:37:49.77 +/-    5 days  7:51:21.177
2454061.78365 |    7.46070 | 2454069.18384 |    8.59730 |     22 November 2006 06:48:27.66 +/-    7 days 11:03:24.094  |    29 November 2006 16:24:43.45 +/-    8 days 14:20: 7.139
2454664.81622 |   10.53403 | 2454672.21640 |   11.75172 |         17 July 2008 07:35:21.33 +/-   10 days 12:49: 0.083  |        24 July 2008 17:11:37.12 +/-   11 days 18:02:28.408
2455267.84878 |   13.59516 | 2455275.24897 |   14.85043 |        12 March 2010 08:22:15.01 +/-   13 days 14:17: 2.219  |       19 March 2010 17:58:30.80 +/-   14 days 20:24:37.566
2455870.88135 |   16.64828 | 2455878.28153 |   17.94774 |      5 November 2011 09:09:08.69 +/-   16 days 15:33:31.619  |    12 November 2011 18:45:24.48 +/-   17 days 22:44:44.613
2456473.91392 |   19.72237 | 2456481.31410 |   21.01127 |         30 June 2013 09:56:02.36 +/-   19 days 17:20:13.098  |         7 July 2013 19:32:18.15 +/-   21 days  0:16:13.850
