#Planetname | Best Tc | PER[day] | UPER | Tp[JD-2440000] | UTp | e | Ue | OM[deg] | UOM | K[m/s] | UK | gamma[m/s] | Ugamma | dv/dt[m/s/day] | Udv/dt | seTp[JD-2440000]
HD 179079 b | 2456343.1832 | 14.4711 | 0.0061 | 14398.1 | 2.5 | 0.075 | 0.059 | 297 | 80 | 6.18 | 0.44 | -1.97 | 0.46 | 0.0 | 0.0 |   14397.5273
#RA | DEC | T14 | UT14 | V
19 11 09.907 | -02 38 17.40 |           NaN |       0.00000 |       7.95000
#Ephemerides calculated on: Mon Feb 11 20:02:27 2013
#Transit date in JD | Uncertainty | Secondary Eclipse in JD | Uncertainty | Transit date and uncertainty in Gregorian | Secondary Eclipse and uncertainty in Gregorian
2456574.72121 |    1.00677 | 2456582.27078 |    0.92369 |       9 October 2013 05:18:32.22 +/-    1 days  0:09:44.700  |     16 October 2013 18:29:55.24 +/-    0 days 22:10: 7.145
2456589.19233 |    1.01249 | 2456596.74191 |    0.92938 |      23 October 2013 16:36:57.68 +/-    1 days  0:17:58.735  |     31 October 2013 05:48:20.70 +/-    0 days 22:18:18.673
2456603.66346 |    1.01814 | 2456611.21303 |    0.93511 |      7 November 2013 03:55:23.14 +/-    1 days  0:26: 7.408  |    14 November 2013 17:06:46.16 +/-    0 days 22:26:33.748
2456618.13459 |    1.02370 | 2456625.68416 |    0.94081 |     21 November 2013 15:13:48.60 +/-    1 days  0:34: 7.839  |    29 November 2013 04:25:11.62 +/-    0 days 22:34:45.586
2456632.60572 |    1.02928 | 2456640.15529 |    0.94648 |      6 December 2013 02:32:14.06 +/-    1 days  0:42:10.061  |    13 December 2013 15:43:37.08 +/-    0 days 22:42:56.125
2456647.07685 |    1.03483 | 2456654.62642 |    0.95217 |     20 December 2013 13:50:39.52 +/-    1 days  0:50: 9.345  |    28 December 2013 03:02:02.54 +/-    0 days 22:51: 7.688
2456661.54797 |    1.04022 | 2456669.09755 |    0.95787 |       4 January 2014 01:09:04.97 +/-    1 days  0:57:54.914  |     11 January 2014 14:20:27.00 +/-    0 days 22:59:20.080
2456676.01910 |    1.04573 | 2456683.56867 |    0.96361 |      18 January 2014 12:27:30.43 +/-    1 days  1:05:50.781  |     26 January 2014 01:38:53.45 +/-    0 days 23:07:36.035
2456690.49023 |    1.05152 | 2456698.03980 |    0.96933 |      1 February 2014 23:45:55.89 +/-    1 days  1:14:11.529  |     9 February 2014 12:57:18.91 +/-    0 days 23:15:50.385
2456704.96136 |    1.05737 | 2456712.51093 |    0.97499 |     16 February 2014 11:04:21.35 +/-    1 days  1:22:36.384  |    24 February 2014 00:15:44.37 +/-    0 days 23:23:59.564
2456719.43249 |    1.06293 | 2456726.98206 |    0.98075 |         2 March 2014 22:22:46.81 +/-    1 days  1:30:37.501  |       10 March 2014 11:34:09.83 +/-    0 days 23:32:16.483
2456733.90361 |    1.06847 | 2456741.45319 |    0.98648 |        17 March 2014 09:41:12.27 +/-    1 days  1:38:35.918  |       24 March 2014 22:52:35.29 +/-    0 days 23:40:31.852
2456748.37474 |    1.07409 | 2456755.92431 |    0.99220 |        31 March 2014 20:59:37.73 +/-    1 days  1:46:41.518  |        8 April 2014 10:11:00.75 +/-    0 days 23:48:46.048
2456762.84587 |    1.07977 | 2456770.39544 |    0.99793 |        15 April 2014 08:18:03.19 +/-    1 days  1:54:52.320  |       22 April 2014 21:29:26.21 +/-    0 days 23:57: 1.440
2456777.31700 |    1.08553 | 2456784.86657 |    1.00368 |        29 April 2014 19:36:28.65 +/-    1 days  2:03:10.020  |          7 May 2014 08:47:51.67 +/-    1 days  0:05:17.691
2456791.78813 |    1.09106 | 2456799.33770 |    1.00941 |          14 May 2014 06:54:54.11 +/-    1 days  2:11: 7.353  |         21 May 2014 20:06:17.13 +/-    1 days  0:13:33.158
2456806.25925 |    1.09653 | 2456813.80883 |    1.01515 |          28 May 2014 18:13:19.57 +/-    1 days  2:18:59.991  |         5 June 2014 07:24:42.59 +/-    1 days  0:21:48.704
2456820.73038 |    1.10218 | 2456828.27995 |    1.02090 |         12 June 2014 05:31:45.03 +/-    1 days  2:27: 8.324  |        19 June 2014 18:43:08.05 +/-    1 days  0:30: 5.730
2456835.20151 |    1.10767 | 2456842.75108 |    1.02673 |         26 June 2014 16:50:10.49 +/-    1 days  2:35: 2.560  |         4 July 2014 06:01:33.51 +/-    1 days  0:38:29.791
2456849.67264 |    1.11318 | 2456857.22221 |    1.03245 |         11 July 2014 04:08:35.95 +/-    1 days  2:42:58.790  |        18 July 2014 17:19:58.97 +/-    1 days  0:46:43.809
2456864.14377 |    1.11878 | 2456871.69334 |    1.03820 |         25 July 2014 15:27:01.41 +/-    1 days  2:51: 2.272  |       2 August 2014 04:38:24.43 +/-    1 days  0:55: 0.784
2456878.61489 |    1.12433 | 2456886.16447 |    1.04395 |        9 August 2014 02:45:26.87 +/-    1 days  2:59: 1.808  |      16 August 2014 15:56:49.89 +/-    1 days  1:03:17.350
2456893.08602 |    1.12991 | 2456900.63559 |    1.04973 |       23 August 2014 14:03:52.33 +/-    1 days  3:07: 3.827  |      31 August 2014 03:15:15.35 +/-    1 days  1:11:36.875
2456907.55715 |    1.13561 | 2456915.10672 |    1.05545 |     7 September 2014 01:22:17.79 +/-    1 days  3:15:16.470  |   14 September 2014 14:33:40.81 +/-    1 days  1:19:50.711
2456922.02828 |    1.14132 | 2456929.57785 |    1.06117 |    21 September 2014 12:40:43.25 +/-    1 days  3:23:30.126  |   29 September 2014 01:52:06.27 +/-    1 days  1:28: 5.171
2456936.49941 |    1.14686 | 2456944.04898 |    1.06688 |       5 October 2014 23:59:08.71 +/-    1 days  3:31:28.489  |     13 October 2014 13:10:31.73 +/-    1 days  1:36:18.029
2456950.97053 |    1.15258 | 2456958.52011 |    1.07261 |      20 October 2014 11:17:34.17 +/-    1 days  3:39:42.739  |     28 October 2014 00:28:57.19 +/-    1 days  1:44:33.888
2456965.44166 |    1.15830 | 2456972.99123 |    1.07839 |      3 November 2014 22:35:59.63 +/-    1 days  3:47:57.421  |    11 November 2014 11:47:22.65 +/-    1 days  1:52:52.948
2456979.91279 |    1.16408 | 2456987.46236 |    1.08418 |     18 November 2014 09:54:25.09 +/-    1 days  3:56:16.202  |    25 November 2014 23:05:48.11 +/-    1 days  2:01:12.925
2456994.38392 |    1.16995 | 2457001.93349 |    1.09000 |      2 December 2014 21:12:50.55 +/-    1 days  4:04:43.375  |    10 December 2014 10:24:13.57 +/-    1 days  2:09:36.319
2457008.85505 |    1.17566 | 2457016.40462 |    1.09583 |     17 December 2014 08:31:16.01 +/-    1 days  4:12:56.942  |    24 December 2014 21:42:39.03 +/-    1 days  2:17:59.750
2457023.32617 |    1.18130 | 2457030.87575 |    1.10165 |     31 December 2014 19:49:41.47 +/-    1 days  4:21: 4.639  |      8 January 2015 09:01:04.49 +/-    1 days  2:26:22.457
2457037.79730 |    1.18688 | 2457045.34687 |    1.10745 |      15 January 2015 07:08:06.93 +/-    1 days  4:29: 6.159  |     22 January 2015 20:19:29.95 +/-    1 days  2:34:43.738
2457052.26843 |    1.19257 | 2457059.81800 |    1.11327 |      29 January 2015 18:26:32.39 +/-    1 days  4:37:17.822  |     6 February 2015 07:37:55.41 +/-    1 days  2:43: 6.231
2457066.73956 |    1.19819 | 2457074.28913 |    1.11907 |     13 February 2015 05:44:57.85 +/-    1 days  4:45:23.343  |    20 February 2015 18:56:20.87 +/-    1 days  2:51:27.271
2457081.21069 |    1.20392 | 2457088.76026 |    1.12487 |     27 February 2015 17:03:23.31 +/-    1 days  4:53:38.634  |        7 March 2015 06:14:46.33 +/-    1 days  2:59:49.143
2457095.68181 |    1.20959 | 2457103.23139 |    1.13068 |        14 March 2015 04:21:48.77 +/-    1 days  5:01:48.206  |       21 March 2015 17:33:11.79 +/-    1 days  3:08:10.437
2457110.15294 |    1.21518 | 2457117.70251 |    1.13642 |        28 March 2015 15:40:14.23 +/-    1 days  5:09:51.436  |        5 April 2015 04:51:37.25 +/-    1 days  3:16:26.982
2457124.62407 |    1.22078 | 2457132.17364 |    1.14213 |        12 April 2015 02:58:39.68 +/-    1 days  5:17:55.370  |       19 April 2015 16:10:02.71 +/-    1 days  3:24:39.832
2457139.09520 |    1.22647 | 2457146.64477 |    1.14795 |        26 April 2015 14:17:05.14 +/-    1 days  5:26: 6.754  |          4 May 2015 03:28:28.17 +/-    1 days  3:33: 2.595
2457153.56633 |    1.23224 | 2457161.11590 |    1.15377 |          11 May 2015 01:35:30.60 +/-    1 days  5:34:25.664  |         18 May 2015 14:46:53.62 +/-    1 days  3:41:25.539
2457168.03745 |    1.23797 | 2457175.58703 |    1.15958 |          25 May 2015 12:53:56.06 +/-    1 days  5:42:40.471  |         2 June 2015 02:05:19.08 +/-    1 days  3:49:47.911
2457182.50858 |    1.24361 | 2457190.05815 |    1.16539 |          9 June 2015 00:12:21.52 +/-    1 days  5:50:47.886  |        16 June 2015 13:23:44.54 +/-    1 days  3:58:10.099
2457196.97971 |    1.24919 | 2457204.52928 |    1.17125 |         23 June 2015 11:30:46.98 +/-    1 days  5:58:50.078  |         1 July 2015 00:42:10.00 +/-    1 days  4:06:36.089
2457211.45084 |    1.25484 | 2457219.00041 |    1.17708 |          7 July 2015 22:49:12.44 +/-    1 days  6:06:58.492  |        15 July 2015 12:00:35.46 +/-    1 days  4:14:59.662
2457225.92197 |    1.26050 | 2457233.47154 |    1.18289 |         22 July 2015 10:07:37.90 +/-    1 days  6:15: 7.060  |        29 July 2015 23:19:00.92 +/-    1 days  4:23:22.013
2457240.39309 |    1.26620 | 2457247.94267 |    1.18871 |        5 August 2015 21:26:03.36 +/-    1 days  6:23:19.867  |      13 August 2015 10:37:26.38 +/-    1 days  4:31:44.968
2457254.86422 |    1.27207 | 2457262.41379 |    1.19456 |       20 August 2015 08:44:28.82 +/-    1 days  6:31:47.204  |      27 August 2015 21:55:51.84 +/-    1 days  4:40:10.088
2457269.33535 |    1.27795 | 2457276.88492 |    1.20046 |     3 September 2015 20:02:54.28 +/-    1 days  6:40:14.740  |   11 September 2015 09:14:17.30 +/-    1 days  4:48:39.537
2457283.80648 |    1.28374 | 2457291.35605 |    1.20636 |    18 September 2015 07:21:19.74 +/-    1 days  6:48:34.965  |   25 September 2015 20:32:42.76 +/-    1 days  4:57: 9.837
2457298.27761 |    1.28954 | 2457305.82718 |    1.21225 |       2 October 2015 18:39:45.20 +/-    1 days  6:56:56.588  |     10 October 2015 07:51:08.22 +/-    1 days  5:05:38.492
2457312.74873 |    1.29521 | 2457320.29831 |    1.21808 |      17 October 2015 05:58:10.66 +/-    1 days  7:05: 5.969  |     24 October 2015 19:09:33.68 +/-    1 days  5:14: 1.920
2457327.21986 |    1.30095 | 2457334.76943 |    1.22391 |      31 October 2015 17:16:36.12 +/-    1 days  7:13:21.865  |     8 November 2015 06:27:59.14 +/-    1 days  5:22:25.566
2457341.69099 |    1.30667 | 2457349.24056 |    1.22976 |     15 November 2015 04:35:01.58 +/-    1 days  7:21:36.094  |    22 November 2015 17:46:24.60 +/-    1 days  5:30:50.903
2457356.16212 |    1.31257 | 2457363.71169 |    1.23563 |     29 November 2015 15:53:27.04 +/-    1 days  7:30: 6.314  |     7 December 2015 05:04:50.06 +/-    1 days  5:39:18.300
2457370.63325 |    1.31848 | 2457378.18282 |    1.24150 |     14 December 2015 03:11:52.50 +/-    1 days  7:38:37.088  |    21 December 2015 16:23:15.52 +/-    1 days  5:47:46.023
2457385.10437 |    1.32434 | 2457392.65395 |    1.24738 |     28 December 2015 14:30:17.96 +/-    1 days  7:47: 2.886  |      5 January 2016 03:41:40.98 +/-    1 days  5:56:14.014
2457399.57550 |    1.33024 | 2457407.12507 |    1.25325 |      12 January 2016 01:48:43.42 +/-    1 days  7:55:32.705  |     19 January 2016 15:00:06.44 +/-    1 days  6:04:41.169
2457414.04663 |    1.33612 | 2457421.59620 |    1.25910 |      26 January 2016 13:07:08.88 +/-    1 days  8:04: 0.951  |     3 February 2016 02:18:31.90 +/-    1 days  6:13: 6.361
2457428.51776 |    1.34189 | 2457436.06733 |    1.26502 |     10 February 2016 00:25:34.34 +/-    1 days  8:12:18.925  |    17 February 2016 13:36:57.36 +/-    1 days  6:21:37.973
2457442.98889 |    1.34775 | 2457450.53846 |    1.27097 |     24 February 2016 11:43:59.80 +/-    1 days  8:20:45.660  |        3 March 2016 00:55:22.82 +/-    1 days  6:30:11.968
2457457.46001 |    1.35349 | 2457465.00959 |    1.27689 |         9 March 2016 23:02:25.26 +/-    1 days  8:29: 1.193  |       17 March 2016 12:13:48.28 +/-    1 days  6:38:43.378
2457471.93114 |    1.35934 | 2457479.48071 |    1.28280 |        24 March 2016 10:20:50.72 +/-    1 days  8:37:27.051  |       31 March 2016 23:32:13.74 +/-    1 days  6:47:14.143
2457486.40227 |    1.36517 | 2457493.95184 |    1.28873 |         7 April 2016 21:39:16.18 +/-    1 days  8:45:50.287  |       15 April 2016 10:50:39.20 +/-    1 days  6:55:45.933
2457500.87340 |    1.37085 | 2457508.42297 |    1.29460 |        22 April 2016 08:57:41.64 +/-    1 days  8:54: 1.146  |       29 April 2016 22:09:04.66 +/-    1 days  7:04:13.335
2457515.34453 |    1.37651 | 2457522.89410 |    1.30037 |           6 May 2016 20:16:07.10 +/-    1 days  9:02:10.708  |         14 May 2016 09:27:30.12 +/-    1 days  7:12:31.788
2457529.81565 |    1.38217 | 2457537.36523 |    1.30622 |          21 May 2016 07:34:32.56 +/-    1 days  9:10:19.075  |         28 May 2016 20:45:55.58 +/-    1 days  7:20:57.249
2457544.28678 |    1.38783 | 2457551.83635 |    1.31211 |          4 June 2016 18:52:58.02 +/-    1 days  9:18:28.749  |        12 June 2016 08:04:21.04 +/-    1 days  7:29:26.680
2457558.75791 |    1.39361 | 2457566.30748 |    1.31806 |         19 June 2016 06:11:23.48 +/-    1 days  9:26:47.952  |        26 June 2016 19:22:46.50 +/-    1 days  7:38: 0.101
2457573.22904 |    1.39976 | 2457580.77861 |    1.32393 |          3 July 2016 17:29:48.94 +/-    1 days  9:35:38.836  |        11 July 2016 06:41:11.96 +/-    1 days  7:46:27.751
2457587.70017 |    1.40551 | 2457595.24974 |    1.32981 |         18 July 2016 04:48:14.40 +/-    1 days  9:43:55.682  |        25 July 2016 17:59:37.42 +/-    1 days  7:54:55.724
2457602.17129 |    1.41140 | 2457609.72087 |    1.33573 |        1 August 2016 16:06:39.85 +/-    1 days  9:52:24.755  |       9 August 2016 05:18:02.88 +/-    1 days  8:03:26.643
2457616.64242 |    1.41723 | 2457624.19199 |    1.34167 |       16 August 2016 03:25:05.31 +/-    1 days 10:00:48.727  |      23 August 2016 16:36:28.33 +/-    1 days  8:12: 0.607
2457631.11355 |    1.42314 | 2457638.66312 |    1.34759 |       30 August 2016 14:43:30.77 +/-    1 days 10:09:19.692  |    7 September 2016 03:54:53.79 +/-    1 days  8:20:31.370
2457645.58468 |    1.42906 | 2457653.13425 |    1.35349 |    14 September 2016 02:01:56.23 +/-    1 days 10:17:51.087  |   21 September 2016 15:13:19.25 +/-    1 days  8:29: 1.962
2457660.05581 |    1.43491 | 2457667.60538 |    1.35940 |    28 September 2016 13:20:21.69 +/-    1 days 10:26:16.369  |      6 October 2016 02:31:44.71 +/-    1 days  8:37:32.235
2457674.52693 |    1.44070 | 2457682.07651 |    1.36531 |      13 October 2016 00:38:47.15 +/-    1 days 10:34:36.115  |     20 October 2016 13:50:10.17 +/-    1 days  8:46: 2.703
2457688.99806 |    1.44650 | 2457696.54763 |    1.37122 |      27 October 2016 11:57:12.61 +/-    1 days 10:42:57.478  |     4 November 2016 01:08:35.63 +/-    1 days  8:54:33.307
2457703.46919 |    1.45223 | 2457711.01876 |    1.37713 |     10 November 2016 23:15:38.07 +/-    1 days 10:51:12.321  |    18 November 2016 12:27:01.09 +/-    1 days  9:03: 4.075
2457717.94032 |    1.45800 | 2457725.48989 |    1.38304 |     25 November 2016 10:34:03.53 +/-    1 days 10:59:31.040  |     2 December 2016 23:45:26.55 +/-    1 days  9:11:35.006
2457732.41145 |    1.46381 | 2457739.96102 |    1.38896 |      9 December 2016 21:52:28.99 +/-    1 days 11:07:52.989  |    17 December 2016 11:03:52.01 +/-    1 days  9:20: 6.097
2457746.88257 |    1.46962 | 2457754.43215 |    1.39486 |     24 December 2016 09:10:54.45 +/-    1 days 11:16:15.532  |    31 December 2016 22:22:17.47 +/-    1 days  9:28:35.721
2457761.35370 |    1.47549 | 2457768.90327 |    1.40072 |       7 January 2017 20:29:19.91 +/-    1 days 11:24:42.400  |     15 January 2017 09:40:42.93 +/-    1 days  9:37: 2.316
2457775.82483 |    1.48143 | 2457783.37440 |    1.40665 |      22 January 2017 07:47:45.37 +/-    1 days 11:33:15.317  |     29 January 2017 20:59:08.39 +/-    1 days  9:45:34.135
2457790.29596 |    1.48730 | 2457797.84553 |    1.41254 |      5 February 2017 19:06:10.83 +/-    1 days 11:41:43.115  |    13 February 2017 08:17:33.85 +/-    1 days  9:54: 3.230
2457804.76709 |    1.49312 | 2457812.31666 |    1.41845 |     20 February 2017 06:24:36.29 +/-    1 days 11:50: 5.185  |    27 February 2017 19:35:59.31 +/-    1 days 10:02:33.840
2457819.23821 |    1.49890 | 2457826.78779 |    1.42446 |         6 March 2017 17:43:01.75 +/-    1 days 11:58:24.991  |       14 March 2017 06:54:24.77 +/-    1 days 10:11:13.052
2457833.70934 |    1.50469 | 2457841.25891 |    1.43043 |        21 March 2017 05:01:27.21 +/-    1 days 12:06:45.561  |       28 March 2017 18:12:50.23 +/-    1 days 10:19:49.481
2457848.18047 |    1.51057 | 2457855.73004 |    1.43641 |         4 April 2017 16:19:52.67 +/-    1 days 12:15:12.858  |       12 April 2017 05:31:15.69 +/-    1 days 10:28:25.720
2457862.65160 |    1.51639 | 2457870.20117 |    1.44238 |        19 April 2017 03:38:18.13 +/-    1 days 12:23:36.289  |       26 April 2017 16:49:41.15 +/-    1 days 10:37: 2.022
2457877.12273 |    1.52225 | 2457884.67230 |    1.44833 |           3 May 2017 14:56:43.59 +/-    1 days 12:32: 2.256  |         11 May 2017 04:08:06.61 +/-    1 days 10:45:35.307
2457891.59385 |    1.52811 | 2457899.14343 |    1.45425 |          18 May 2017 02:15:09.05 +/-    1 days 12:40:28.898  |         25 May 2017 15:26:32.07 +/-    1 days 10:54: 7.417
2457906.06498 |    1.53395 | 2457913.61455 |    1.46018 |          1 June 2017 13:33:34.51 +/-    1 days 12:48:52.902  |         9 June 2017 02:44:57.53 +/-    1 days 11:02:39.647
2457920.53611 |    1.53977 | 2457928.08568 |    1.46611 |         16 June 2017 00:51:59.97 +/-    1 days 12:57:15.922  |        23 June 2017 14:03:22.99 +/-    1 days 11:11:11.901
2457935.00724 |    1.54554 | 2457942.55681 |    1.47204 |         30 June 2017 12:10:25.43 +/-    1 days 13:05:35.019  |         8 July 2017 01:21:48.45 +/-    1 days 11:19:44.360
2457949.47837 |    1.55139 | 2457957.02794 |    1.47797 |         14 July 2017 23:28:50.89 +/-    1 days 13:14: 0.201  |        22 July 2017 12:40:13.91 +/-    1 days 11:28:17.026
2457963.94949 |    1.55725 | 2457971.49907 |    1.48390 |         29 July 2017 10:47:16.35 +/-    1 days 13:22:26.194  |       5 August 2017 23:58:39.37 +/-    1 days 11:36:49.014
2457978.42062 |    1.56306 | 2457985.97019 |    1.48979 |       12 August 2017 22:05:41.81 +/-    1 days 13:30:48.601  |      20 August 2017 11:17:04.83 +/-    1 days 11:45:17.946
2457992.89175 |    1.56889 | 2458000.44132 |    1.49568 |       27 August 2017 09:24:07.27 +/-    1 days 13:39:11.741  |    3 September 2017 22:35:30.29 +/-    1 days 11:53:46.844
2458007.36288 |    1.57472 | 2458014.91245 |    1.50157 |    10 September 2017 20:42:32.73 +/-    1 days 13:47:36.123  |   18 September 2017 09:53:55.75 +/-    1 days 12:02:15.733
2458021.83401 |    1.58056 | 2458029.38358 |    1.50756 |    25 September 2017 08:00:58.19 +/-    1 days 13:56: 0.759  |      2 October 2017 21:12:21.21 +/-    1 days 12:10:52.824
2458036.30513 |    1.58642 | 2458043.85471 |    1.51350 |       9 October 2017 19:19:23.65 +/-    1 days 14:04:26.732  |     17 October 2017 08:30:46.67 +/-    1 days 12:19:26.534
2458050.77626 |    1.59228 | 2458058.32583 |    1.51941 |      24 October 2017 06:37:49.11 +/-    1 days 14:12:52.866  |     31 October 2017 19:49:12.13 +/-    1 days 12:27:57.000
2458065.24739 |    1.59812 | 2458072.79696 |    1.52540 |      7 November 2017 17:56:14.57 +/-    1 days 14:21:17.909  |    15 November 2017 07:07:37.59 +/-    1 days 12:36:34.478
2458079.71852 |    1.60399 | 2458087.26809 |    1.53123 |     22 November 2017 05:14:40.02 +/-    1 days 14:29:44.704  |    29 November 2017 18:26:03.05 +/-    1 days 12:44:58.443
2458094.18965 |    1.60987 | 2458101.73922 |    1.53716 |      6 December 2017 16:33:05.48 +/-    1 days 14:38:12.546  |    14 December 2017 05:44:28.50 +/-    1 days 12:53:31.042
2458108.66077 |    1.61572 | 2458116.21035 |    1.54311 |     21 December 2017 03:51:30.94 +/-    1 days 14:46:38.306  |    28 December 2017 17:02:53.96 +/-    1 days 13:02: 5.014
2458123.13190 |    1.62151 | 2458130.68147 |    1.54906 |       4 January 2018 15:09:56.40 +/-    1 days 14:54:58.421  |     12 January 2018 04:21:19.42 +/-    1 days 13:10:39.113
2458137.60303 |    1.62734 | 2458145.15260 |    1.55506 |      19 January 2018 02:28:21.86 +/-    1 days 15:03:22.275  |     26 January 2018 15:39:44.88 +/-    1 days 13:19:17.505
2458152.07416 |    1.63320 | 2458159.62373 |    1.56108 |      2 February 2018 13:46:47.32 +/-    1 days 15:11:48.332  |    10 February 2018 02:58:10.34 +/-    1 days 13:27:57.345
2458166.54529 |    1.63902 | 2458174.09486 |    1.56710 |     17 February 2018 01:05:12.78 +/-    1 days 15:20:11.201  |    24 February 2018 14:16:35.80 +/-    1 days 13:36:37.485
2458181.01641 |    1.64491 | 2458188.56599 |    1.57311 |         3 March 2018 12:23:38.24 +/-    1 days 15:28:40.031  |       11 March 2018 01:35:01.26 +/-    1 days 13:45:16.303
2458195.48754 |    1.65077 | 2458203.03711 |    1.57905 |        17 March 2018 23:42:03.70 +/-    1 days 15:37: 6.781  |       25 March 2018 12:53:26.72 +/-    1 days 13:53:49.967
2458209.95867 |    1.65657 | 2458217.50824 |    1.58504 |         1 April 2018 11:00:29.16 +/-    1 days 15:45:27.679  |        9 April 2018 00:11:52.18 +/-    1 days 14:02:27.282
2458224.42980 |    1.66242 | 2458231.97937 |    1.59102 |        15 April 2018 22:18:54.62 +/-    1 days 15:53:52.728  |       23 April 2018 11:30:17.64 +/-    1 days 14:11: 4.376
2458238.90093 |    1.66825 | 2458246.45050 |    1.59701 |        30 April 2018 09:37:20.08 +/-    1 days 16:02:16.676  |          7 May 2018 22:48:43.10 +/-    1 days 14:19:41.584
2458253.37205 |    1.67416 | 2458260.92163 |    1.60299 |          14 May 2018 20:55:45.54 +/-    1 days 16:10:47.850  |         22 May 2018 10:07:08.56 +/-    1 days 14:28:18.642
2458267.84318 |    1.68010 | 2458275.39275 |    1.60898 |          29 May 2018 08:14:11.00 +/-    1 days 16:19:20.698  |         5 June 2018 21:25:34.02 +/-    1 days 14:36:55.978
2458282.31431 |    1.68592 | 2458289.86388 |    1.61497 |         12 June 2018 19:32:36.46 +/-    1 days 16:27:43.647  |        20 June 2018 08:43:59.48 +/-    1 days 14:45:33.463
2458296.78544 |    1.69175 | 2458304.33501 |    1.62096 |         27 June 2018 06:51:01.92 +/-    1 days 16:36: 6.877  |         4 July 2018 20:02:24.94 +/-    1 days 14:54:11.071
2458311.25657 |    1.69755 | 2458318.80614 |    1.62690 |         11 July 2018 18:09:27.38 +/-    1 days 16:44:27.958  |        19 July 2018 07:20:50.40 +/-    1 days 15:02:44.463
