#Planetname | Best Tc | PER[day] | UPER | Tp[JD-2440000] | UTp | e | Ue | OM[deg] | UOM | K[m/s] | UK | gamma[m/s] | Ugamma | dv/dt[m/s/day] | Udv/dt | seTp[JD-2440000]
HD 4308 b | 2456338.0966 | 15.561 | 0.017 | 13307.3 | 1.6 | 0.121 | 0.060 | 186 | 40 | 4.33 | 0.32 | 95245.67 | 0.20 | 0.0 | 0.0 |   13310.8532
#RA | DEC | T14 | UT14 | V
00 44 39.044 | -65 38 51.78 |           NaN |       0.00000 |       6.55000
#Ephemerides calculated on: Tue Feb 12 17:54:41 2013
#Transit date in JD | Uncertainty | Secondary Eclipse in JD | Uncertainty | Transit date and uncertainty in Gregorian | Secondary Eclipse and uncertainty in Gregorian
2459636.98164 |    7.15568 | 2459643.57377 |    7.02550 |     26 February 2022 11:33:33.69 +/-    7 days  3:44:10.463  |        5 March 2022 01:46:14.13 +/-    7 days  0:36:43.081
2459652.54242 |    7.17304 | 2459659.13455 |    7.04288 |        14 March 2022 01:01:04.96 +/-    7 days  4:09:10.529  |       20 March 2022 15:13:45.40 +/-    7 days  1:01:44.411
2459668.10320 |    7.19040 | 2459674.69533 |    7.06025 |        29 March 2022 14:28:36.23 +/-    7 days  4:34:10.538  |        5 April 2022 04:41:16.67 +/-    7 days  1:26:45.750
2459683.66398 |    7.20776 | 2459690.25611 |    7.07763 |        14 April 2022 03:56:07.50 +/-    7 days  4:59:10.503  |       20 April 2022 18:08:47.94 +/-    7 days  1:51:47.100
2459699.22475 |    7.22512 | 2459705.81689 |    7.09501 |        29 April 2022 17:23:38.77 +/-    7 days  5:24:10.486  |          6 May 2022 07:36:19.21 +/-    7 days  2:16:48.459
2459714.78553 |    7.24248 | 2459721.37767 |    7.11238 |          15 May 2022 06:51:10.04 +/-    7 days  5:49:10.485  |         21 May 2022 21:03:50.48 +/-    7 days  2:41:49.867
2459730.34631 |    7.25984 | 2459736.93845 |    7.12976 |          30 May 2022 20:18:41.31 +/-    7 days  6:14:10.439  |         6 June 2022 10:31:21.75 +/-    7 days  3:06:51.319
2459745.90709 |    7.27720 | 2459752.49922 |    7.14714 |         15 June 2022 09:46:12.58 +/-    7 days  6:39:10.311  |        21 June 2022 23:58:53.02 +/-    7 days  3:31:52.781
2459761.46787 |    7.29456 | 2459768.06000 |    7.16452 |         30 June 2022 23:13:43.86 +/-    7 days  7:04:10.199  |         7 July 2022 13:26:24.29 +/-    7 days  3:56:54.251
2459777.02865 |    7.31192 | 2459783.62078 |    7.18190 |         16 July 2022 12:41:15.13 +/-    7 days  7:29:10.102  |        23 July 2022 02:53:55.56 +/-    7 days  4:21:55.731
2459792.58943 |    7.32928 | 2459799.18156 |    7.19927 |        1 August 2022 02:08:46.40 +/-    7 days  7:54:10.019  |       7 August 2022 16:21:26.83 +/-    7 days  4:46:57.219
2459808.15020 |    7.34664 | 2459814.74234 |    7.21665 |       16 August 2022 15:36:17.67 +/-    7 days  8:19: 9.951  |      23 August 2022 05:48:58.10 +/-    7 days  5:11:58.717
2459823.71098 |    7.36400 | 2459830.30312 |    7.23403 |     1 September 2022 05:03:48.94 +/-    7 days  8:44: 9.897  |    7 September 2022 19:16:29.38 +/-    7 days  5:37: 0.223
2459839.27176 |    7.38136 | 2459845.86390 |    7.25141 |    16 September 2022 18:31:20.21 +/-    7 days  9:09: 9.858  |   23 September 2022 08:44:00.65 +/-    7 days  6:02: 1.738
2459854.83254 |    7.39872 | 2459861.42467 |    7.26879 |       2 October 2022 07:58:51.48 +/-    7 days  9:34: 9.833  |      8 October 2022 22:11:31.92 +/-    7 days  6:27: 3.261
2459870.39332 |    7.41609 | 2459876.98545 |    7.28617 |      17 October 2022 21:26:22.75 +/-    7 days  9:59: 9.822  |     24 October 2022 11:39:03.19 +/-    7 days  6:52: 4.794
2459885.95410 |    7.43345 | 2459892.54623 |    7.30355 |      2 November 2022 10:53:54.02 +/-    7 days 10:24: 9.825  |     9 November 2022 01:06:34.46 +/-    7 days  7:17: 6.434
2459901.51488 |    7.45081 | 2459908.10701 |    7.32093 |     18 November 2022 00:21:25.29 +/-    7 days 10:49:10.242  |    24 November 2022 14:34:05.73 +/-    7 days  7:42: 8.117
2459917.07565 |    7.46818 | 2459923.66779 |    7.33830 |      3 December 2022 13:48:56.56 +/-    7 days 11:14:10.739  |    10 December 2022 04:01:37.00 +/-    7 days  8:07: 9.103
2459932.63643 |    7.48555 | 2459939.22857 |    7.35566 |     19 December 2022 03:16:27.83 +/-    7 days 11:39:11.249  |    25 December 2022 17:29:08.27 +/-    7 days  8:32: 9.232
2459948.19721 |    7.50291 | 2459954.78935 |    7.37303 |       3 January 2023 16:43:59.11 +/-    7 days 12:04:11.771  |     10 January 2023 06:56:39.54 +/-    7 days  8:57: 9.385
2459963.75799 |    7.52028 | 2459970.35013 |    7.39039 |      19 January 2023 06:11:30.38 +/-    7 days 12:29:12.306  |     25 January 2023 20:24:10.81 +/-    7 days  9:22: 9.561
2459979.31877 |    7.53765 | 2459985.91090 |    7.40775 |      3 February 2023 19:39:01.65 +/-    7 days 12:54:12.853  |    10 February 2023 09:51:42.08 +/-    7 days  9:47: 9.759
