#Planetname | Best Tc | PER[day] | UPER | Tp[JD-2440000] | UTp | e | Ue | OM[deg] | UOM | K[m/s] | UK | gamma[m/s] | Ugamma | dv/dt[m/s/day] | Udv/dt | seTp[JD-2440000]
HD 16417 b | 2456341.5450 | 17.2456 | 0.0049 | 10813.8 | 4.0 | 0.000 | 0.082 | 260 | 100 | 4.89 | 0.52 | 2.10 | 0.83 | 0.0 | 0.0 |   10109.2711
#RA | DEC | T14 | UT14 | V
02 36 58.621 | -34 34 38.44 |           NaN |       0.00000 |       5.78000
#Ephemerides calculated on: Mon Feb 11 19:52:30 2013
#Transit date in JD | Uncertainty | Secondary Eclipse in JD | Uncertainty | Transit date and uncertainty in Gregorian | Secondary Eclipse and uncertainty in Gregorian
2459135.34011 |    1.50185 | 2459143.96293 |    1.69141 |      12 October 2020 20:09:45.45 +/-    1 days 12:02:39.976  |     21 October 2020 11:06:37.47 +/-    1 days 16:35:37.779
2459152.58576 |    1.50649 | 2459161.20858 |    1.69604 |      30 October 2020 02:03:29.51 +/-    1 days 12:09:20.675  |     7 November 2020 17:00:21.54 +/-    1 days 16:42:17.627
2459169.83141 |    1.51113 | 2459178.45423 |    1.70065 |     16 November 2020 07:57:13.58 +/-    1 days 12:16: 1.508  |    24 November 2020 22:54:05.61 +/-    1 days 16:48:56.554
2459187.07706 |    1.51578 | 2459195.69988 |    1.70531 |      3 December 2020 13:50:57.65 +/-    1 days 12:22:43.418  |    12 December 2020 04:47:49.67 +/-    1 days 16:55:38.601
2459204.32271 |    1.52044 | 2459212.94553 |    1.70997 |     20 December 2020 19:44:41.71 +/-    1 days 12:29:26.340  |    29 December 2020 10:41:33.74 +/-    1 days 17:02:21.533
2459221.56835 |    1.52511 | 2459230.19118 |    1.71464 |       7 January 2021 01:38:25.78 +/-    1 days 12:36: 9.403  |     15 January 2021 16:35:17.80 +/-    1 days 17:09: 4.728
2459238.81400 |    1.52971 | 2459247.43683 |    1.71932 |      24 January 2021 07:32:09.84 +/-    1 days 12:42:46.556  |     1 February 2021 22:29:01.87 +/-    1 days 17:15:49.234
2459256.05965 |    1.53430 | 2459264.68248 |    1.72400 |     10 February 2021 13:25:53.91 +/-    1 days 12:49:23.352  |    19 February 2021 04:22:45.94 +/-    1 days 17:22:33.982
2459273.30530 |    1.53893 | 2459281.92813 |    1.72868 |     27 February 2021 19:19:37.98 +/-    1 days 12:56: 3.150  |        8 March 2021 10:16:30.00 +/-    1 days 17:29:17.780
2459290.55095 |    1.54356 | 2459299.17377 |    1.73335 |        17 March 2021 01:13:22.04 +/-    1 days 13:02:43.832  |       25 March 2021 16:10:14.07 +/-    1 days 17:36: 1.067
2459307.79660 |    1.54822 | 2459316.41942 |    1.73801 |         3 April 2021 07:07:06.11 +/-    1 days 13:09:25.793  |       11 April 2021 22:03:58.13 +/-    1 days 17:42:43.868
2459325.04225 |    1.55286 | 2459333.66507 |    1.74265 |        20 April 2021 13:00:50.17 +/-    1 days 13:16: 7.499  |       29 April 2021 03:57:42.20 +/-    1 days 17:49:25.071
2459342.28790 |    1.55753 | 2459350.91072 |    1.74733 |           7 May 2021 18:54:34.24 +/-    1 days 13:22:50.615  |         16 May 2021 09:51:26.27 +/-    1 days 17:56: 9.328
2459359.53355 |    1.56214 | 2459368.15637 |    1.75201 |          25 May 2021 00:48:18.31 +/-    1 days 13:29:28.659  |         2 June 2021 15:45:10.33 +/-    1 days 18:02:53.844
2459376.77919 |    1.56678 | 2459385.40202 |    1.75670 |         11 June 2021 06:42:02.37 +/-    1 days 13:36:10.216  |        19 June 2021 21:38:54.40 +/-    1 days 18:09:38.821
2459394.02484 |    1.57144 | 2459402.64767 |    1.76140 |         28 June 2021 12:35:46.44 +/-    1 days 13:42:52.394  |         7 July 2021 03:32:38.46 +/-    1 days 18:16:24.746
2459411.27049 |    1.57612 | 2459419.89332 |    1.76613 |         15 July 2021 18:29:30.51 +/-    1 days 13:49:36.342  |        24 July 2021 09:26:22.53 +/-    1 days 18:23:13.409
2459428.51614 |    1.58077 | 2459437.13897 |    1.77086 |        2 August 2021 00:23:14.57 +/-    1 days 13:56:18.728  |      10 August 2021 15:20:06.60 +/-    1 days 18:30: 2.214
2459445.76179 |    1.58540 | 2459454.38461 |    1.77554 |       19 August 2021 06:16:58.64 +/-    1 days 14:02:58.508  |      27 August 2021 21:13:50.66 +/-    1 days 18:36:46.296
2459463.00744 |    1.59004 | 2459471.63026 |    1.78020 |     5 September 2021 12:10:42.70 +/-    1 days 14:09:39.498  |   14 September 2021 03:07:34.73 +/-    1 days 18:43:28.932
2459480.25309 |    1.59470 | 2459488.87591 |    1.78489 |    22 September 2021 18:04:26.77 +/-    1 days 14:16:22.216  |      1 October 2021 09:01:18.79 +/-    1 days 18:50:14.917
2459497.49874 |    1.59937 | 2459506.12156 |    1.78957 |       9 October 2021 23:58:10.84 +/-    1 days 14:23: 5.477  |     18 October 2021 14:55:02.86 +/-    1 days 18:56:59.125
2459514.74439 |    1.60403 | 2459523.36721 |    1.79429 |      27 October 2021 05:51:54.90 +/-    1 days 14:29:48.596  |     4 November 2021 20:48:46.93 +/-    1 days 19:03:46.365
2459531.99003 |    1.60871 | 2459540.61286 |    1.79897 |     13 November 2021 11:45:38.97 +/-    1 days 14:36:32.559  |    22 November 2021 02:42:30.99 +/-    1 days 19:10:31.123
2459549.23568 |    1.61337 | 2459557.85851 |    1.80366 |     30 November 2021 17:39:23.03 +/-    1 days 14:43:15.155  |     9 December 2021 08:36:15.06 +/-    1 days 19:17:15.978
2459566.48133 |    1.61803 | 2459575.10416 |    1.80834 |     17 December 2021 23:33:07.10 +/-    1 days 14:49:58.129  |    26 December 2021 14:29:59.13 +/-    1 days 19:24: 0.928
2459583.72698 |    1.62270 | 2459592.34981 |    1.81303 |       4 January 2022 05:26:51.17 +/-    1 days 14:56:41.192  |     12 January 2022 20:23:43.19 +/-    1 days 19:30:45.974
2459600.97263 |    1.62739 | 2459609.59545 |    1.81772 |      21 January 2022 11:20:35.23 +/-    1 days 15:03:26.466  |     30 January 2022 02:17:27.26 +/-    1 days 19:37:31.113
2459618.21828 |    1.63211 | 2459626.84110 |    1.82241 |      7 February 2022 17:14:19.30 +/-    1 days 15:10:14.193  |    16 February 2022 08:11:11.32 +/-    1 days 19:44:16.345
2459635.46393 |    1.63676 | 2459644.08675 |    1.82710 |     24 February 2022 23:08:03.36 +/-    1 days 15:16:56.165  |        5 March 2022 14:04:55.39 +/-    1 days 19:51: 1.482
2459652.70958 |    1.64145 | 2459661.33240 |    1.83180 |        14 March 2022 05:01:47.43 +/-    1 days 15:23:41.077  |       22 March 2022 19:58:39.46 +/-    1 days 19:57:47.819
2459669.95523 |    1.64612 | 2459678.57805 |    1.83651 |        31 March 2022 10:55:31.50 +/-    1 days 15:30:24.961  |        9 April 2022 01:52:23.52 +/-    1 days 20:04:34.660
2459687.20087 |    1.65078 | 2459695.82370 |    1.84122 |        17 April 2022 16:49:15.56 +/-    1 days 15:37: 7.552  |       26 April 2022 07:46:07.59 +/-    1 days 20:11:21.583
2459704.44652 |    1.65546 | 2459713.06935 |    1.84593 |           4 May 2022 22:42:59.63 +/-    1 days 15:43:51.537  |         13 May 2022 13:39:51.65 +/-    1 days 20:18: 8.589
2459721.69217 |    1.66013 | 2459730.31500 |    1.85064 |          22 May 2022 04:36:43.69 +/-    1 days 15:50:35.636  |         30 May 2022 19:33:35.72 +/-    1 days 20:24:55.676
2459738.93782 |    1.66483 | 2459747.56065 |    1.85536 |          8 June 2022 10:30:27.76 +/-    1 days 15:57:21.130  |        17 June 2022 01:27:19.79 +/-    1 days 20:31:42.845
2459756.18347 |    1.66948 | 2459764.80629 |    1.86007 |         25 June 2022 16:24:11.83 +/-    1 days 16:04: 3.391  |         4 July 2022 07:21:03.85 +/-    1 days 20:38:30.093
2459773.42912 |    1.67417 | 2459782.05194 |    1.86478 |         12 July 2022 22:17:55.89 +/-    1 days 16:10:48.681  |        21 July 2022 13:14:47.92 +/-    1 days 20:45:17.421
2459790.67477 |    1.67882 | 2459799.29759 |    1.86950 |         30 July 2022 04:11:39.96 +/-    1 days 16:17:30.241  |       7 August 2022 19:08:31.98 +/-    1 days 20:52: 4.828
2459807.92042 |    1.68347 | 2459816.54324 |    1.87422 |       16 August 2022 10:05:24.02 +/-    1 days 16:24:11.935  |      25 August 2022 01:02:16.05 +/-    1 days 20:58:52.711
2459825.16607 |    1.68812 | 2459833.78889 |    1.87897 |     2 September 2022 15:59:08.09 +/-    1 days 16:30:53.387  |   11 September 2022 06:56:00.12 +/-    1 days 21:05:43.080
2459842.41171 |    1.69278 | 2459851.03454 |    1.88378 |    19 September 2022 21:52:52.16 +/-    1 days 16:37:35.983  |   28 September 2022 12:49:44.18 +/-    1 days 21:12:38.233
2459859.65736 |    1.69747 | 2459868.28019 |    1.88848 |       7 October 2022 03:46:36.22 +/-    1 days 16:44:21.606  |     15 October 2022 18:43:28.25 +/-    1 days 21:19:24.970
2459876.90301 |    1.70218 | 2459885.52584 |    1.89315 |      24 October 2022 09:40:20.29 +/-    1 days 16:51: 8.236  |     2 November 2022 00:37:12.31 +/-    1 days 21:26: 8.217
2459894.14866 |    1.70689 | 2459902.77149 |    1.89785 |     10 November 2022 15:34:04.35 +/-    1 days 16:57:54.884  |    19 November 2022 06:30:56.38 +/-    1 days 21:32:54.035
2459911.39431 |    1.71155 | 2459920.01713 |    1.90252 |     27 November 2022 21:27:48.42 +/-    1 days 17:04:37.554  |     6 December 2022 12:24:40.45 +/-    1 days 21:39:37.738
2459928.63996 |    1.71622 | 2459937.26278 |    1.90719 |     15 December 2022 03:21:32.49 +/-    1 days 17:11:21.671  |    23 December 2022 18:18:24.51 +/-    1 days 21:46:20.840
2459945.88561 |    1.72090 | 2459954.50843 |    1.91194 |       1 January 2023 09:15:16.55 +/-    1 days 17:18: 5.875  |     10 January 2023 00:12:08.58 +/-    1 days 21:53:11.681
2459963.13126 |    1.72556 | 2459971.75408 |    1.91667 |      18 January 2023 15:09:00.62 +/-    1 days 17:24:48.150  |     27 January 2023 06:05:52.64 +/-    1 days 22:00: 0.587
2459980.37691 |    1.73022 | 2459988.99973 |    1.92140 |      4 February 2023 21:02:44.69 +/-    1 days 17:31:30.638  |    13 February 2023 11:59:36.71 +/-    1 days 22:06:48.767
